"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Michigan","Aggravated assault",4110,4310,690,605,375,946
"Michigan","Burglary",1989,2707,889,834,116,1641
"Michigan","Fraud",1946,3435,133,285,212,223
"Michigan","Liquor",1769,12899,198,3066,1369,2057
"Michigan","All other non-traffic offenses",24151,54145,1908,3145,1202,4023
"Michigan","Larceny",7362,13257,3234,4669,3968,4258
"Michigan","Embezzlement",282,660,6,15,9,13
"Michigan","Vandalism",780,1775,257,798,120,973
"Michigan","Total Drug Violations",12624,18131,1019,2473,495,3102
"Michigan","Possession (subtotal)",8550,13995,774,2097,412,2551
"Michigan","Possession-Marijuana",5485,8530,620,1737,308,2129
"Michigan","Sale (subtotal)",3845,3698,242,361,83,531
"Michigan","Sale-Marijuana",1543,1742,150,235,43,349
"Michigan","DUI",6116,31101,28,483,150,380
"Michigan","Other assaults",8697,17420,1502,2541,1401,2763
"Michigan","Sex offenses",112,594,36,167,19,201
"Michigan","Possession-Other drugs",559,2237,35,283,86,242
"Michigan","Weapons",2377,1129,478,236,38,685
"Michigan","Motor vehicle theft",1126,659,480,209,71,638
"Michigan","Sale-Other drugs",258,964,15,71,21,66
"Michigan","Rape",141,371,21,94,3,116
"Michigan","Family offenses",758,2055,3,9,4,9
"Michigan","Stolen property",678,652,215,176,41,359
"Michigan","Disorderly conduct",2735,5508,737,514,408,877
"Michigan","Unclassified Arrest",0,0,0,0,0,0
"Michigan","Runaways",0,0,138,853,602,436
"Michigan","Forgery and counterfeiting",471,387,14,15,4,26
"Michigan","Sale-Opiates",1968,727,75,22,10,89
"Michigan","Possession-Opiates",2269,2437,109,25,7,128
"Michigan","Possession-Synthetic narcotics",237,791,10,52,11,52
"Michigan","Drunkenness",38,281,0,3,0,3
"Michigan","Arson",46,131,41,67,9,101
"Michigan","Curfew and Loitering",0,0,407,478,219,695
"Michigan","Murder and manslaughter",131,69,17,2,2,17
"Michigan","Robbery",1348,558,566,83,39,617
"Michigan","Manslaughter by negligence",4,2,0,2,0,2
"Michigan","Sale-Synthetic narcotics",76,265,2,33,9,27
"Michigan","Prostitution",270,436,4,3,7,0
"Michigan","Gambling (total)",44,90,9,0,0,9
"Michigan","Vagrancy",160,128,0,0,0,0
