"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Mississippi","Robbery",454,104,124,2,7,124
"Mississippi","Aggravated assault",911,299,82,16,14,90
"Mississippi","Burglary",1164,823,502,154,51,641
"Mississippi","Larceny",4365,3141,1145,693,814,1045
"Mississippi","Other assaults",6780,3376,1046,393,476,971
"Mississippi","Fraud",1092,846,57,21,17,61
"Mississippi","Weapons",731,215,149,66,24,193
"Mississippi","Sex offenses",213,171,44,9,2,57
"Mississippi","Total Drug Violations",7535,5523,424,397,102,733
"Mississippi","Sale (subtotal)",781,438,27,30,7,52
"Mississippi","Sale-Opiates",417,68,11,5,1,15
"Mississippi","Sale-Marijuana",256,132,14,18,3,30
"Mississippi","Sale-Synthetic narcotics",67,144,2,1,0,3
"Mississippi","Possession (subtotal)",6120,4278,365,283,72,588
"Mississippi","Possession-Opiates",1313,710,45,17,8,55
"Mississippi","Possession-Marijuana",4087,2319,257,208,49,424
"Mississippi","Possession-Synthetic narcotics",238,576,52,19,6,65
"Mississippi","Possession-Other drugs",482,673,11,39,9,44
"Mississippi","Family offenses",1837,1584,215,102,98,219
"Mississippi","DUI",4128,9051,20,123,20,142
"Mississippi","Liquor",845,1491,66,230,82,216
"Mississippi","All other non-traffic offenses",20667,12207,1391,696,608,1573
"Mississippi","Motor vehicle theft",263,128,91,32,26,103
"Mississippi","Forgery and counterfeiting",496,390,10,4,3,12
"Mississippi","Disorderly conduct",4152,2464,1813,529,876,1473
"Mississippi","Stolen property",499,197,81,39,21,99
"Mississippi","Sale-Other drugs",41,94,0,6,3,4
"Mississippi","Vandalism",607,296,174,106,38,243
"Mississippi","Drunkenness",2376,4191,55,90,37,109
"Mississippi","Rape",115,71,12,7,0,19
"Mississippi","Embezzlement",481,317,10,5,4,12
"Mississippi","Murder and manslaughter",114,23,11,3,3,12
"Mississippi","",0,0,0,0,0,0
"Mississippi","Gambling (total)",204,109,8,4,0,12
"Mississippi","All other gambling",119,38,4,2,0,6
"Mississippi","Arson",39,42,21,17,10,28
"Mississippi","Runaways",0,0,171,125,198,118
"Mississippi","Curfew and Loitering",0,0,345,153,103,407
"Mississippi","Number and lottery",8,2,3,0,0,3
"Mississippi","Manslaughter by negligence",19,7,0,0,0,0
"Mississippi","Suspicion",38,36,4,3,2,5
"Mississippi","Vagrancy",66,89,3,0,2,1
"Mississippi","Prostitution",46,76,1,0,0,1
"Mississippi","Bookmaking (horse and sports)",1,0,0,0,0,0
