"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Oklahoma","Murder and manslaughter",53,73,11,7,3,16
"Oklahoma","Aggravated assault",1054,2637,186,311,140,398
"Oklahoma","Total Drug Violations",4811,13008,414,1368,333,1556
"Oklahoma","Possession (subtotal)",4007,11275,359,1230,305,1384
"Oklahoma","Possession-Synthetic narcotics",325,1955,6,69,25,55
"Oklahoma","Drunkenness",2624,17434,69,703,194,761
"Oklahoma","All other non-traffic offenses",7342,26841,859,2110,792,2360
"Oklahoma","Burglary",480,1452,349,603,137,894
"Oklahoma","Other assaults",1897,6143,409,918,471,945
"Oklahoma","Forgery and counterfeiting",188,597,8,12,11,13
"Oklahoma","Sale (subtotal)",804,1733,55,138,28,172
"Oklahoma","Sale-Synthetic narcotics",128,589,9,20,7,23
"Oklahoma","Possession-Marijuana",2349,6981,306,1073,256,1208
"Oklahoma","Larceny",2067,6500,1213,2469,1844,2081
"Oklahoma","DUI",1469,15738,6,210,41,195
"Oklahoma","Arson",28,112,29,81,20,104
"Oklahoma","Weapons",638,1087,139,166,25,298
"Oklahoma","Sale-Marijuana",328,653,28,80,15,97
"Oklahoma","Disorderly conduct",767,1368,507,458,345,661
"Oklahoma","Vandalism",254,638,115,422,58,521
"Oklahoma","Rape",54,198,13,25,0,40
"Oklahoma","Fraud",525,1703,27,25,21,34
"Oklahoma","Possession-Other drugs",219,1181,11,49,10,55
"Oklahoma","Curfew and Loitering",0,0,500,1562,656,1574
"Oklahoma","Motor vehicle theft",59,331,33,116,32,131
"Oklahoma","Liquor",262,2157,39,378,143,312
"Oklahoma","Sale-Other drugs",103,323,8,23,4,29
"Oklahoma","Runaways",0,0,707,1801,1541,1193
"Oklahoma","Stolen property",446,1302,184,226,77,356
"Oklahoma","Robbery",318,271,146,50,18,183
"Oklahoma","Sex offenses",114,506,24,42,5,64
"Oklahoma","",0,0,0,0,0,0
"Oklahoma","Embezzlement",105,441,36,49,29,59
"Oklahoma","Family offenses",147,599,51,56,49,69
"Oklahoma","Sale-Opiates",245,168,10,15,2,23
"Oklahoma","Possession-Opiates",1114,1158,36,39,14,66
"Oklahoma","Manslaughter by negligence",1,8,0,1,0,1
"Oklahoma","Prostitution",102,277,0,1,1,0
"Oklahoma","Gambling (total)",3,4,0,0,0,0
"Oklahoma","Number and lottery",0,3,0,0,0,0
"Oklahoma","All other gambling",2,1,0,0,0,0
"Oklahoma","Bookmaking (horse and sports)",1,0,0,0,0,0
