"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Nevada","Aggravated assault",1075,2516,155,353,107,424
"Nevada","Larceny",2033,6886,868,2428,1477,1958
"Nevada","Other assaults",3547,11699,652,1907,1087,1552
"Nevada","Fraud",367,1434,19,34,18,36
"Nevada","Vandalism",237,1108,176,1365,136,1455
"Nevada","Total Drug Violations",4156,8674,311,1357,306,1417
"Nevada","Possession (subtotal)",3053,6629,265,1143,250,1199
"Nevada","Possession-Marijuana",1990,3623,251,1002,215,1067
"Nevada","DUI",1160,12618,4,111,31,93
"Nevada","Liquor",1021,6414,140,1974,764,1439
"Nevada","Disorderly conduct",431,1634,438,561,344,675
"Nevada","All other non-traffic offenses",13994,36632,765,3158,1109,2917
"Nevada","Suspicion",0,3,1,13,3,11
"Nevada","Runaways",0,0,107,1033,685,502
"Nevada","Burglary",560,1836,287,692,134,866
"Nevada","Stolen property",291,1023,64,183,32,218
"Nevada","Sale (subtotal)",1103,2045,46,214,56,218
"Nevada","Sale-Marijuana",563,663,37,133,32,145
"Nevada","Drunkenness",7,105,0,82,25,58
"Nevada","Sex offenses",227,1149,37,112,4,149
"Nevada","Forgery and counterfeiting",314,631,4,13,5,14
"Nevada","Murder and manslaughter",41,87,3,8,0,11
"Nevada","Motor vehicle theft",190,640,72,173,34,221
"Nevada","Possession-Opiates",657,952,4,44,8,43
"Nevada","Weapons",440,1125,64,367,28,417
"Nevada","Robbery",581,842,222,138,61,308
"Nevada","Curfew and Loitering",0,0,706,2397,1106,2083
"Nevada","Possession-Other drugs",241,593,6,57,12,54
"Nevada","Family offenses",109,1328,0,6,4,4
"Nevada","Sale-Other drugs",117,343,2,44,13,39
"Nevada","",0,0,0,0,0,0
"Nevada","Manslaughter by negligence",0,17,0,0,0,0
"Nevada","Rape",55,169,3,28,0,31
"Nevada","Arson",10,87,23,93,17,102
"Nevada","Embezzlement",90,367,4,24,21,10
"Nevada","Prostitution",1836,2523,31,29,55,8
"Nevada","Sale-Opiates",384,513,6,8,1,14
"Nevada","Sale-Synthetic narcotics",39,526,1,29,10,20
"Nevada","Possession-Synthetic narcotics",165,1461,4,40,15,35
"Nevada","Vagrancy",468,1842,4,81,24,65
"Nevada","Gambling (total)",2,29,1,1,1,1
"Nevada","All other gambling",2,27,1,1,1,1
"Nevada","Number and lottery",0,2,0,0,0,0
"Nevada","Bookmaking (horse and sports)",0,0,0,0,0,0
