"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"North Carolina","Robbery",2905,977,856,116,49,931
"North Carolina","Aggravated assault",7135,6698,857,476,294,1060
"North Carolina","Burglary",6245,7657,2017,1461,267,3290
"North Carolina","Larceny",17995,22360,4681,3891,3796,4942
"North Carolina","Motor vehicle theft",715,805,198,136,41,300
"North Carolina","Other assaults",22368,27230,4994,2929,2687,5427
"North Carolina","Forgery and counterfeiting",1155,1560,19,27,18,31
"North Carolina","Fraud",9509,12084,241,214,135,326
"North Carolina","Stolen property",2968,2085,620,217,122,727
"North Carolina","Vandalism",3070,3690,1007,1149,346,1875
"North Carolina","Weapons",4319,2561,928,833,235,1578
"North Carolina","Sex offenses",504,923,84,81,19,149
"North Carolina","Total Drug Violations",20251,16824,1712,1986,521,3236
"North Carolina","Possession (subtotal)",15664,14823,1388,1828,476,2797
"North Carolina","Possession-Opiates",5210,3446,165,75,31,213
"North Carolina","Possession-Marijuana",9791,9653,1172,1580,389,2412
"North Carolina","Possession-Synthetic narcotics",111,640,7,68,23,53
"North Carolina","Family offenses",4009,3282,27,87,28,86
"North Carolina","DUI",10998,40365,64,519,120,472
"North Carolina","Liquor",3571,6387,247,1241,448,1066
"North Carolina","Disorderly conduct",6112,6036,3333,1286,1581,3220
"North Carolina","All other non-traffic offenses",67611,60454,4271,3117,1608,5954
"North Carolina","Sale (subtotal)",4587,2001,325,158,45,440
"North Carolina","Sale-Synthetic narcotics",30,122,9,21,7,23
"North Carolina","Possession-Other drugs",552,1084,45,105,33,120
"North Carolina","Embezzlement",790,1040,58,35,50,43
"North Carolina","Prostitution",509,878,7,6,7,6
"North Carolina","Sale-Marijuana",1576,876,187,106,20,275
"North Carolina","Murder and manslaughter",404,208,47,8,1,54
"North Carolina","Rape",246,319,53,30,2,82
"North Carolina","Sale-Opiates",2886,877,122,15,14,123
"North Carolina","Manslaughter by negligence",19,51,4,3,3,4
"North Carolina","Arson",93,148,62,65,13,115
"North Carolina","Sale-Other drugs",96,126,6,16,4,18
"North Carolina","Gambling (total)",52,92,2,0,0,3
"North Carolina","Bookmaking (horse and sports)",30,46,2,0,0,3
"North Carolina","All other gambling",22,44,0,0,0,0
"North Carolina","Runaways",0,0,670,429,658,498
"North Carolina","",0,0,0,0,0,0
"North Carolina","Curfew and Loitering",0,0,0,4,0,4
"North Carolina","Number and lottery",0,2,0,0,0,0
"North Carolina","Vagrancy",127,75,1,1,1,1
