"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Montana","All other non-traffic offenses",89,3684,12,791,242,678
"Montana","Aggravated assault",19,510,4,77,23,79
"Montana","Other assaults",85,2701,17,547,224,465
"Montana","DUI",32,3840,0,51,23,43
"Montana","Liquor",38,3421,13,1131,642,759
"Montana","Total Drug Violations",19,1159,11,247,79,217
"Montana","Possession (subtotal)",17,1072,9,228,74,194
"Montana","Possession-Marijuana",15,852,9,206,62,182
"Montana","Disorderly conduct",45,1856,12,429,164,364
"Montana","Burglary",3,189,7,117,18,127
"Montana","Vandalism",15,543,8,380,104,356
"Montana","Possession-Synthetic narcotics",0,47,0,4,3,2
"Montana","Fraud",1,130,0,10,9,1
"Montana","Larceny",32,1923,25,1266,599,931
"Montana","Motor vehicle theft",1,87,0,84,27,85
"Montana","Curfew and Loitering",0,0,5,417,239,295
"Montana","Sex offenses",0,39,0,21,0,22
"Montana","Vagrancy",1,7,0,0,0,0
"Montana","Embezzlement",2,25,1,4,2,3
"Montana","Family offenses",3,200,0,49,20,34
"Montana","Possession-Other drugs",0,149,0,16,7,10
"Montana","Possession-Opiates",2,24,0,2,2,0
"Montana","Weapons",4,87,0,17,0,21
"Montana","Sale (subtotal)",2,81,2,18,4,23
"Montana","Sale-Other drugs",0,30,1,5,2,5
"Montana","",0,0,0,0,0,0
"Montana","Forgery and counterfeiting",1,46,0,6,1,5
"Montana","Rape",0,18,0,3,0,4
"Montana","Sale-Opiates",0,11,0,0,0,0
"Montana","Arson",0,22,0,34,2,32
"Montana","Murder and manslaughter",0,8,0,1,0,1
"Montana","Robbery",3,28,2,5,2,5
"Montana","Runaways",0,0,12,377,227,197
"Montana","Sale-Marijuana",1,35,1,11,2,16
"Montana","Sale-Synthetic narcotics",1,5,0,2,0,2
"Montana","Stolen property",2,19,0,7,0,10
"Montana","Prostitution",1,10,0,0,0,0
