"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Indiana","",0,0,0,0,0,0
"Indiana","Other assaults",5363,10885,2237,2569,1704,3112
"Indiana","DUI",2948,22013,3,184,38,151
"Indiana","Liquor",871,9444,255,2917,1221,1971
"Indiana","Disorderly conduct",2485,3199,1557,1122,894,1787
"Indiana","Larceny",4888,13043,2219,4994,3239,3999
"Indiana","Family offenses",225,1279,104,243,109,239
"Indiana","Drunkenness",4382,14367,79,449,141,387
"Indiana","All other non-traffic offenses",16348,33708,2937,5504,2844,5610
"Indiana","Runaways",0,0,958,2447,1824,1594
"Indiana","Robbery",988,607,306,87,28,365
"Indiana","Burglary",975,2344,538,804,100,1244
"Indiana","Total Drug Violations",7171,14186,658,1897,446,2118
"Indiana","Possession (subtotal)",5197,11445,532,1551,374,1718
"Indiana","Possession-Marijuana",3141,6690,428,1241,266,1412
"Indiana","Aggravated assault",1684,3332,480,622,318,788
"Indiana","Vandalism",357,1133,296,1054,183,1168
"Indiana","Weapons",1097,601,173,133,23,283
"Indiana","Sex offenses",277,1078,78,179,15,242
"Indiana","Sale (subtotal)",1937,2490,121,321,69,373
"Indiana","Sale-Marijuana",527,926,66,186,23,229
"Indiana","Possession-Synthetic narcotics",72,1105,7,115,44,78
"Indiana","Arson",31,76,18,97,11,104
"Indiana","Forgery and counterfeiting",472,1467,7,31,15,23
"Indiana","Stolen property",2400,2884,1040,876,793,1124
"Indiana","Sale-Opiates",1251,677,47,26,9,64
"Indiana","Possession-Opiates",1493,1377,65,37,17,85
"Indiana","Curfew and Loitering",0,0,242,493,207,529
"Indiana","Rape",83,133,27,25,2,50
"Indiana","Fraud",595,1361,20,50,24,46
"Indiana","Sale-Synthetic narcotics",54,393,2,40,17,25
"Indiana","Possession-Other drugs",491,2272,32,158,47,143
"Indiana","Sale-Other drugs",105,494,6,69,20,55
"Indiana","Embezzlement",3,12,0,0,0,0
"Indiana","Motor vehicle theft",577,750,402,294,93,604
"Indiana","Vagrancy",16,13,2,10,3,9
"Indiana","Prostitution",365,892,0,2,2,0
"Indiana","Suspicion",14,53,0,8,4,4
"Indiana","Murder and manslaughter",152,100,11,7,1,17
"Indiana","Gambling (total)",27,10,5,0,0,5
"Indiana","All other gambling",27,9,5,0,0,5
"Indiana","Manslaughter by negligence",8,5,0,0,0,0
