"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"New Hampshire","",0,0,0,0,0,0
"New Hampshire","Larceny",90,2127,37,816,391,481
"New Hampshire","Fraud",24,878,2,62,13,51
"New Hampshire","Stolen property",15,374,8,154,34,129
"New Hampshire","Total Drug Violations",145,2693,23,646,128,554
"New Hampshire","Possession (subtotal)",102,2135,20,529,106,452
"New Hampshire","Possession-Marijuana",69,1525,16,463,83,404
"New Hampshire","DUI",93,4618,1,78,27,53
"New Hampshire","Drunkenness",63,3855,3,329,164,171
"New Hampshire","Liquor",82,3956,16,1046,425,657
"New Hampshire","All other non-traffic offenses",544,11403,79,1823,544,1382
"New Hampshire","Other assaults",287,4897,48,997,335,719
"New Hampshire","Vandalism",29,851,16,379,52,348
"New Hampshire","Disorderly conduct",68,1131,17,236,68,186
"New Hampshire","Runaways",0,0,24,323,183,164
"New Hampshire","Possession-Opiates",24,293,2,5,2,5
"New Hampshire","Possession-Other drugs",8,200,2,40,11,32
"New Hampshire","Aggravated assault",36,337,3,57,3,57
"New Hampshire","Burglary",12,304,10,134,8,137
"New Hampshire","Sale (subtotal)",40,515,3,104,19,92
"New Hampshire","Sale-Other drugs",0,62,0,22,8,14
"New Hampshire","Arson",0,20,1,26,2,26
"New Hampshire","Embezzlement",1,50,1,6,2,5
"New Hampshire","Sale-Marijuana",11,294,3,76,10,73
"New Hampshire","Curfew and Loitering",0,0,4,28,2,31
"New Hampshire","Motor vehicle theft",2,74,3,22,4,21
"New Hampshire","Weapons",3,78,0,14,0,15
"New Hampshire","Forgery and counterfeiting",7,216,0,5,3,2
"New Hampshire","Sale-Opiates",27,121,0,0,0,0
"New Hampshire","Family offenses",6,168,0,8,4,4
"New Hampshire","Robbery",19,122,5,29,2,33
"New Hampshire","Murder and manslaughter",0,7,0,0,0,0
"New Hampshire","Sex offenses",8,141,0,34,2,33
"New Hampshire","Rape",11,50,2,12,0,14
"New Hampshire","Sale-Synthetic narcotics",2,38,0,6,1,5
"New Hampshire","Possession-Synthetic narcotics",1,117,0,21,10,11
"New Hampshire","Vagrancy",0,45,0,0,0,0
"New Hampshire","Gambling (total)",0,3,0,2,0,2
"New Hampshire","Prostitution",11,45,0,0,0,0
