"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Colorado","Murder and manslaughter",29,87,2,6,1,8
"Colorado","Rape",66,351,10,56,2,65
"Colorado","Robbery",309,479,58,96,25,131
"Colorado","Aggravated assault",654,3831,105,506,123,501
"Colorado","Burglary",282,1736,100,522,89,549
"Colorado","Larceny",1534,12677,824,5134,2829,3270
"Colorado","Motor vehicle theft",113,653,35,214,57,203
"Colorado","Other assaults",1684,10632,306,1670,744,1291
"Colorado","Arson",8,93,7,122,13,116
"Colorado","Fraud",178,1776,8,75,30,54
"Colorado","Stolen property",48,534,13,94,18,91
"Colorado","Vandalism",425,3481,139,1435,247,1354
"Colorado","Weapons",238,1094,57,386,41,414
"Colorado","Sex offenses",58,629,24,169,5,197
"Colorado","Total Drug Violations",1501,11206,220,3170,765,2675
"Colorado","Possession (subtotal)",1107,9722,192,2932,716,2454
"Colorado","Possession-Opiates",331,1116,11,50,10,52
"Colorado","Possession-Marijuana",677,6415,171,2604,624,2180
"Colorado","Possession-Other drugs",81,1946,9,244,69,199
"Colorado","Family offenses",266,3033,3,61,29,37
"Colorado","DUI",1339,27374,16,397,99,314
"Colorado","Liquor",593,8767,124,3195,1291,2067
"Colorado","Disorderly conduct",985,6787,479,2519,1149,1894
"Colorado","All other non-traffic offenses",9046,72716,1198,8225,2508,7081
"Colorado","Curfew and Loitering",0,0,115,1535,550,1121
"Colorado","Forgery and counterfeiting",75,708,5,26,10,23
"Colorado","Sale (subtotal)",386,1410,28,210,42,200
"Colorado","Sale-Opiates",276,441,6,16,5,17
"Colorado","Sale-Marijuana",74,411,15,133,25,125
"Colorado","Sale-Other drugs",32,526,2,46,9,41
"Colorado","Possession-Synthetic narcotics",18,245,1,34,13,23
"Colorado","Prostitution",100,288,4,4,9,0
"Colorado","Vagrancy",37,326,2,17,4,15
"Colorado","Runaways",0,0,1174,2958,2365,1898
"Colorado","Embezzlement",4,104,0,5,3,2
"Colorado","Sale-Synthetic narcotics",4,32,5,15,3,17
"Colorado","Drunkenness",49,1650,1,13,5,9
"Colorado","Manslaughter by negligence",0,6,0,2,0,2
"Colorado","Unclassified Arrest",0,0,0,0,0,0
"Colorado","Suspicion",1,24,0,6,2,4
"Colorado","Gambling (total)",0,13,0,0,0,0
"Colorado","All other gambling",0,11,0,0,0,0
