"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"West Virginia","Other assaults",791,5572,85,279,140,227
"West Virginia","DUI",365,5070,1,18,3,18
"West Virginia","Larceny",375,4355,62,363,227,207
"West Virginia","All other non-traffic offenses",1643,11599,70,444,103,420
"West Virginia","Sex offenses",5,127,1,7,0,9
"West Virginia","Total Drug Violations",1034,5729,50,190,53,192
"West Virginia","Sale (subtotal)",304,1097,10,21,6,26
"West Virginia","Sale-Marijuana",74,422,6,17,1,23
"West Virginia","Liquor",126,1415,6,137,57,87
"West Virginia","Stolen property",43,308,2,13,1,14
"West Virginia","Vandalism",76,729,18,65,13,70
"West Virginia","Possession (subtotal)",696,4535,40,168,47,165
"West Virginia","Possession-Synthetic narcotics",63,877,2,15,9,8
"West Virginia","Drunkenness",445,2977,3,9,4,8
"West Virginia","Unclassified Arrest",0,0,0,0,0,0
"West Virginia","Aggravated assault",204,1400,23,48,21,50
"West Virginia","Possession-Other drugs",38,815,1,14,5,11
"West Virginia","Robbery",40,126,5,8,2,11
"West Virginia","Fraud",39,792,0,2,1,3
"West Virginia","Possession-Marijuana",432,2441,33,136,31,141
"West Virginia","Forgery and counterfeiting",30,434,0,8,3,5
"West Virginia","Possession-Opiates",163,402,4,3,2,5
"West Virginia","Burglary",47,836,13,50,3,60
"West Virginia","Motor vehicle theft",14,170,1,20,6,16
"West Virginia","Disorderly conduct",201,864,24,39,21,42
"West Virginia","Embezzlement",16,132,0,1,1,0
"West Virginia","Weapons",68,277,6,7,4,9
"West Virginia","Rape",8,52,0,6,0,6
"West Virginia","Family offenses",1,88,0,0,0,0
"West Virginia","Arson",3,52,1,4,0,5
"West Virginia","Sale-Opiates",189,233,3,1,3,1
"West Virginia","Sale-Other drugs",13,227,1,0,1,0
"West Virginia","Sale-Synthetic narcotics",28,215,0,3,1,2
"West Virginia","Manslaughter by negligence",0,2,0,0,0,0
"West Virginia","Curfew and Loitering",0,0,14,52,19,48
"West Virginia","Prostitution",9,109,0,0,0,0
"West Virginia","Runaways",0,0,7,17,9,17
"West Virginia","Gambling (total)",1,2,0,0,0,0
"West Virginia","Murder and manslaughter",6,22,2,0,0,2
"West Virginia","Vagrancy",0,7,0,0,0,0
