"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Virginia","Aggravated assault",2158,2017,267,215,107,380
"Virginia","Larceny",11013,14950,2812,2259,2244,2905
"Virginia","Other assaults",16836,21292,2767,2328,1858,3273
"Virginia","Forgery and counterfeiting",841,1451,18,29,14,33
"Virginia","Fraud",2650,4755,74,88,38,125
"Virginia","Weapons",1669,1731,212,222,43,399
"Virginia","Total Drug Violations",14759,17193,789,1783,410,2192
"Virginia","DUI",6349,22362,19,143,56,107
"Virginia","Drunkenness",9078,25527,53,167,71,152
"Virginia","All other non-traffic offenses",49617,66852,4150,3940,2188,5997
"Virginia","Burglary",1644,2117,447,404,54,810
"Virginia","Disorderly conduct",2302,2239,803,385,446,750
"Virginia","Sale (subtotal)",3930,3559,93,191,32,254
"Virginia","Sale-Marijuana",1118,1148,64,116,13,169
"Virginia","Family offenses",1283,769,17,40,11,46
"Virginia","Robbery",1169,479,306,75,27,357
"Virginia","Possession (subtotal)",10428,13178,686,1568,374,1908
"Virginia","Possession-Marijuana",7515,9024,612,1354,307,1684
"Virginia","Embezzlement",681,948,12,9,11,10
"Virginia","Motor vehicle theft",378,471,111,103,21,195
"Virginia","Vandalism",1454,2374,356,686,169,884
"Virginia","Prostitution",280,412,3,0,3,0
"Virginia","Possession-Opiates",1985,1531,23,19,8,34
"Virginia","Stolen property",508,346,106,59,18,148
"Virginia","Liquor",2629,9094,362,1753,821,1328
"Virginia","Arson",53,102,55,63,17,104
"Virginia","Sex offenses",309,687,99,141,8,240
"Virginia","Unclassified Arrest",0,0,0,0,0,0
"Virginia","Curfew and Loitering",0,0,1467,1260,911,1839
"Virginia","Sale-Opiates",2363,958,19,9,1,27
"Virginia","Possession-Other drugs",780,1953,42,157,47,155
"Virginia","Sale-Other drugs",383,861,8,53,15,46
"Virginia","Possession-Synthetic narcotics",148,670,9,38,12,35
"Virginia","Rape",129,198,23,23,0,46
"Virginia","Runaways",0,0,1801,1666,1930,1579
"Virginia","Murder and manslaughter",177,111,11,6,0,17
"Virginia","Sale-Synthetic narcotics",66,592,2,13,3,12
"Virginia","Gambling (total)",15,60,1,0,0,1
"Virginia","Manslaughter by negligence",3,10,1,0,0,1
"Virginia","Vagrancy",59,175,0,0,0,0
