"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"New York","Robbery",1497,1337,753,210,85,887
"New York","Aggravated assault",3914,5228,623,643,286,998
"New York","Larceny",11476,29076,3065,5726,4136,4815
"New York","Motor vehicle theft",696,892,237,230,58,411
"New York","Fraud",1974,4322,163,142,100,209
"New York","Vandalism",3834,9755,881,2563,685,2799
"New York","Weapons",1384,1983,274,319,38,561
"New York","Prostitution",244,564,2,5,5,2
"New York","Total Drug Violations",18868,41006,1236,3894,774,4418
"New York","Possession (subtotal)",17021,38018,1150,3638,717,4131
"New York","Possession-Marijuana",11655,26858,986,3294,615,3717
"New York","Possession-Other drugs",3612,8179,115,276,85,314
"New York","DUI",3854,33978,13,199,50,168
"New York","Liquor",536,3319,37,772,296,520
"New York","All other non-traffic offenses",19354,47463,1979,4844,1878,5013
"New York","Burglary",1780,4884,698,1280,171,1826
"New York","Stolen property",1269,3008,397,558,216,756
"New York","Sale (subtotal)",1847,2988,86,256,57,287
"New York","Sale-Other drugs",779,1076,19,38,15,42
"New York","Other assaults",10656,23574,1846,3198,1784,3332
"New York","Forgery and counterfeiting",850,2168,20,74,18,76
"New York","Sale-Marijuana",340,569,43,137,20,161
"New York","Disorderly conduct",3557,8475,782,1307,609,1493
"New York","Possession-Opiates",1712,2846,44,61,15,90
"New York","Vagrancy",236,603,5,37,14,29
"New York","Sex offenses",577,2440,134,580,61,663
"New York","Rape",145,283,23,57,0,80
"New York","Arson",62,183,33,66,14,89
"New York","Embezzlement",20,79,0,4,2,2
"New York","Murder and manslaughter",147,118,11,12,5,18
"New York","Gambling (total)",100,54,7,1,0,8
"New York","All other gambling",95,31,7,1,0,8
"New York","Unclassified Arrest",0,0,0,0,0,0
"New York","Sale-Opiates",720,1298,24,75,19,81
"New York","Manslaughter by negligence",3,11,0,2,1,1
"New York","Sale-Synthetic narcotics",8,45,0,5,3,2
"New York","Family offenses",103,459,7,60,34,33
"New York","Possession-Synthetic narcotics",42,135,5,8,2,11
"New York","Bookmaking (horse and sports)",3,9,0,0,0,0
"New York","Number and lottery",2,14,0,0,0,0
