"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Montana","Aggravated assault",17,544,5,69,18,72
"Montana","Larceny",24,1953,35,1167,593,818
"Montana","Total Drug Violations",27,1135,5,329,106,276
"Montana","Possession (subtotal)",23,1049,4,304,101,255
"Montana","Possession-Marijuana",14,779,4,273,83,231
"Montana","DUI",29,3980,0,44,16,45
"Montana","Liquor",28,2686,15,972,514,692
"Montana","All other non-traffic offenses",74,3583,16,812,281,678
"Montana","Possession-Synthetic narcotics",0,69,0,7,6,5
"Montana","Other assaults",83,2476,16,511,242,405
"Montana","Vandalism",12,484,3,292,56,288
"Montana","Weapons",1,51,0,17,1,20
"Montana","Curfew and Loitering",0,0,16,406,221,276
"Montana","Disorderly conduct",64,1943,16,552,227,471
"Montana","Burglary",3,152,0,63,10,75
"Montana","Arson",0,10,0,19,3,16
"Montana","Sex offenses",3,48,0,16,0,17
"Montana","Stolen property",0,10,0,4,2,3
"Montana","Motor vehicle theft",0,109,3,70,31,52
"Montana","Fraud",3,156,1,8,5,4
"Montana","Sale (subtotal)",4,83,1,22,4,19
"Montana","Sale-Other drugs",2,26,0,4,0,4
"Montana","Family offenses",6,219,0,44,24,27
"Montana","Possession-Other drugs",7,179,0,24,12,19
"Montana","Unclassified Arrest",0,0,0,0,0,0
"Montana","Sale-Marijuana",1,49,0,13,3,10
"Montana","Embezzlement",0,31,0,1,1,0
"Montana","Rape",0,20,0,7,0,7
"Montana","Runaways",0,0,20,347,216,197
"Montana","Possession-Opiates",2,22,0,0,0,0
"Montana","Murder and manslaughter",0,9,0,0,0,0
"Montana","Sale-Synthetic narcotics",0,8,1,5,1,5
"Montana","Vagrancy",0,3,0,0,0,0
"Montana","Robbery",1,30,0,7,2,12
"Montana","Forgery and counterfeiting",1,32,0,2,0,2
"Montana","Sale-Opiates",1,0,0,0,0,0
"Montana","Prostitution",1,2,0,0,0,0
"Montana","Manslaughter by negligence",0,2,0,0,0,0
