"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Louisiana","Unclassified Arrest",0,0,0,0,0,0
"Louisiana","Aggravated assault",5040,3826,964,425,420,972
"Louisiana","Burglary",2203,2106,812,426,70,1173
"Louisiana","Larceny",10316,8994,2817,1453,1783,2520
"Louisiana","Other assaults",10409,8237,3436,1025,1693,2795
"Louisiana","Stolen property",912,639,185,79,24,241
"Louisiana","Total Drug Violations",13870,10687,1079,924,296,1714
"Louisiana","Possession (subtotal)",10652,8392,884,793,255,1428
"Louisiana","Possession-Opiates",2095,1265,74,27,11,90
"Louisiana","Possession-Marijuana",6952,4233,639,623,165,1101
"Louisiana","Drunkenness",1262,2299,17,31,13,35
"Louisiana","Disorderly conduct",5906,3552,2211,659,1242,1646
"Louisiana","All other non-traffic offenses",32542,22455,2610,1549,1249,2933
"Louisiana","Runaways",0,0,151,156,179,129
"Louisiana","Rape",131,131,38,20,0,58
"Louisiana","Forgery and counterfeiting",384,410,9,10,3,17
"Louisiana","DUI",2823,8039,14,54,20,49
"Louisiana","Weapons",1421,615,254,63,42,277
"Louisiana","Curfew and Loitering",0,0,152,61,66,147
"Louisiana","Murder and manslaughter",133,61,34,10,5,39
"Louisiana","Liquor",2905,2261,56,192,73,176
"Louisiana","Arson",63,46,23,19,4,38
"Louisiana","Possession-Other drugs",1189,1963,158,120,70,210
"Louisiana","Family offenses",750,859,73,26,32,67
"Louisiana","Vandalism",1496,1130,476,385,163,702
"Louisiana","Robbery",728,257,256,35,13,278
"Louisiana","Motor vehicle theft",418,376,147,66,35,178
"Louisiana","Possession-Synthetic narcotics",416,931,13,23,9,27
"Louisiana","Suspicion",138,157,13,12,2,23
"Louisiana","Sex offenses",325,449,71,62,11,122
"Louisiana","Sale (subtotal)",2745,1941,169,93,29,233
"Louisiana","Sale-Synthetic narcotics",114,399,6,7,1,12
"Louisiana","Fraud",1184,1231,22,12,7,27
"Louisiana","Vagrancy",121,111,14,18,5,27
"Louisiana","Embezzlement",106,54,4,0,3,1
"Louisiana","Gambling (total)",60,15,19,0,0,19
"Louisiana","Sale-Marijuana",1042,558,95,58,16,137
"Louisiana","Prostitution",209,157,5,3,4,5
"Louisiana","Sale-Other drugs",295,486,16,14,3,27
"Louisiana","Sale-Opiates",1294,498,52,14,9,57
"Louisiana","Manslaughter by negligence",4,16,3,0,0,3
"Louisiana","All other gambling",56,14,19,0,0,19
"Louisiana","Bookmaking (horse and sports)",3,1,0,0,0,0
