"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Rhode Island","Unclassified Arrest",0,0,0,0,0,0
"Rhode Island","Burglary",123,487,56,167,26,201
"Rhode Island","Other assaults",843,3211,208,500,275,445
"Rhode Island","Fraud",65,491,2,16,8,11
"Rhode Island","Vandalism",156,738,62,338,36,377
"Rhode Island","Total Drug Violations",688,2581,59,414,75,411
"Rhode Island","Possession (subtotal)",537,2177,52,390,68,384
"Rhode Island","Possession-Marijuana",346,1470,49,367,62,364
"Rhode Island","DUI",100,2435,0,22,9,13
"Rhode Island","Disorderly conduct",431,1975,263,655,365,578
"Rhode Island","All other non-traffic offenses",2326,8861,189,643,248,606
"Rhode Island","Robbery",65,135,34,38,11,62
"Rhode Island","Stolen property",66,258,17,50,8,60
"Rhode Island","Weapons",68,178,41,97,17,136
"Rhode Island","Family offenses",4,20,28,51,37,42
"Rhode Island","Larceny",360,1714,165,459,292,359
"Rhode Island","Sex offenses",11,62,7,26,0,33
"Rhode Island","Liquor",29,1010,2,94,33,65
"Rhode Island","Motor vehicle theft",22,88,10,30,5,35
"Rhode Island","Sale (subtotal)",143,381,6,24,7,26
"Rhode Island","Sale-Marijuana",39,141,4,14,2,18
"Rhode Island","Possession-Synthetic narcotics",13,125,0,11,3,8
"Rhode Island","Aggravated assault",120,357,33,78,32,83
"Rhode Island","Sale-Other drugs",7,32,0,2,1,1
"Rhode Island","Possession-Other drugs",24,173,0,9,3,6
"Rhode Island","Rape",14,26,5,15,0,20
"Rhode Island","Possession-Opiates",154,409,3,3,0,6
"Rhode Island","Embezzlement",15,88,3,4,3,4
"Rhode Island","Sale-Synthetic narcotics",3,22,0,0,0,0
"Rhode Island","Forgery and counterfeiting",25,115,0,3,1,2
"Rhode Island","Prostitution",14,81,0,1,1,0
"Rhode Island","Sale-Opiates",94,186,2,8,4,7
"Rhode Island","Arson",1,20,9,21,4,27
"Rhode Island","Runaways",0,0,24,35,35,26
"Rhode Island","Drunkenness",0,17,0,0,0,0
"Rhode Island","Murder and manslaughter",0,9,0,0,0,0
"Rhode Island","Curfew and Loitering",0,0,2,2,0,4
"Rhode Island","Manslaughter by negligence",0,1,0,0,0,0
