"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Maryland","Total Drug Violations",26289,14852,3367,2611,808,5210
"Maryland","Possession (subtotal)",20460,12848,2244,2377,709,3950
"Maryland","Possession-Marijuana",11673,7609,1893,2202,610,3522
"Maryland","Possession-Synthetic narcotics",252,768,23,66,30,59
"Maryland","All other non-traffic offenses",47061,40473,3345,2732,1379,4739
"Maryland","Other assaults",11897,9964,4438,2548,2520,4488
"Maryland","Rape",153,166,28,19,1,46
"Maryland","Robbery",1545,681,1392,169,112,1449
"Maryland","Aggravated assault",3018,3056,958,386,294,1057
"Maryland","Burglary",2075,2624,1006,633,181,1471
"Maryland","Larceny",7102,8966,4565,2477,3200,3940
"Maryland","Forgery and counterfeiting",576,568,12,12,4,21
"Maryland","Fraud",657,1107,28,18,19,27
"Maryland","Weapons",1900,926,626,448,140,948
"Maryland","Sex offenses",515,601,143,118,16,247
"Maryland","Sale (subtotal)",5829,2004,1123,234,99,1260
"Maryland","Sale-Opiates",4199,664,803,17,39,782
"Maryland","Sale-Synthetic narcotics",157,277,10,20,9,21
"Maryland","Possession-Other drugs",195,691,24,50,19,55
"Maryland","DUI",5205,15663,14,125,38,102
"Maryland","Liquor",2244,3806,210,1053,595,710
"Maryland","Disorderly conduct",2463,2538,1289,587,557,1322
"Maryland","Motor vehicle theft",760,445,581,149,96,639
"Maryland","Runaways",0,0,733,620,829,553
"Maryland","Vandalism",996,1262,762,777,267,1284
"Maryland","Sale-Other drugs",121,187,17,20,10,27
"Maryland","Possession-Opiates",8340,3780,304,59,50,314
"Maryland","Stolen property",96,75,8,5,3,10
"Maryland","Sale-Marijuana",1352,876,293,177,41,430
"Maryland","Family offenses",995,1094,3,19,6,16
"Maryland","Arson",83,166,76,100,30,148
"Maryland","Curfew and Loitering",0,0,275,47,56,266
"Maryland","Manslaughter by negligence",3,16,0,0,0,0
"Maryland","Vagrancy",97,53,6,5,6,5
"Maryland","Murder and manslaughter",200,62,18,4,2,20
"Maryland","Unclassified Arrest",0,0,0,0,0,0
"Maryland","Prostitution",806,679,12,6,8,10
"Maryland","Gambling (total)",147,56,29,0,1,28
"Maryland","All other gambling",147,54,29,0,1,28
"Maryland","Suspicion",111,113,10,22,8,24
"Maryland","Bookmaking (horse and sports)",0,2,0,0,0,0
"Maryland","Embezzlement",140,141,10,6,5,11
"Maryland","Drunkenness",0,1,0,0,0,0
