"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Connecticut","Robbery",563,629,189,88,32,252
"Connecticut","Aggravated assault",1237,1948,224,248,172,306
"Connecticut","Burglary",554,1841,148,356,35,477
"Connecticut","Larceny",2985,8380,941,1614,1228,1390
"Connecticut","Other assaults",6497,13584,1466,2351,1477,2409
"Connecticut","Fraud",368,951,15,29,10,34
"Connecticut","Vandalism",491,1385,184,511,99,610
"Connecticut","Weapons",443,707,122,142,26,238
"Connecticut","Total Drug Violations",5453,10384,409,1152,242,1353
"Connecticut","Possession (subtotal)",4369,8754,349,973,215,1136
"Connecticut","Possession-Opiates",1548,3150,50,58,16,93
"Connecticut","Possession-Marijuana",2472,4652,284,831,178,963
"Connecticut","DUI",941,8830,1,60,14,47
"Connecticut","Disorderly conduct",3501,8984,802,1535,817,1564
"Connecticut","All other non-traffic offenses",9370,20418,718,1433,465,1722
"Connecticut","Forgery and counterfeiting",263,484,1,11,5,8
"Connecticut","Sale (subtotal)",936,1354,48,145,24,174
"Connecticut","Sale-Opiates",565,676,20,28,7,41
"Connecticut","Family offenses",328,1093,15,56,18,55
"Connecticut","Sale-Marijuana",290,418,27,91,9,112
"Connecticut","Possession-Synthetic narcotics",134,395,6,29,6,30
"Connecticut","Stolen property",133,259,35,29,12,55
"Connecticut","Sale-Other drugs",66,158,1,13,5,11
"Connecticut","Drunkenness",0,1,0,0,0,0
"Connecticut","Liquor",58,824,15,226,89,157
"Connecticut","Possession-Other drugs",215,555,9,55,15,50
"Connecticut","Arson",16,81,13,39,13,41
"Connecticut","Rape",67,134,12,24,0,37
"Connecticut","Sex offenses",109,348,40,93,6,130
"Connecticut","Embezzlement",47,123,6,2,4,4
"Connecticut","Unclassified Arrest",0,0,0,0,0,0
"Connecticut","Motor vehicle theft",193,302,77,73,15,137
"Connecticut","Prostitution",78,335,0,1,0,1
"Connecticut","Sale-Synthetic narcotics",15,102,0,13,3,10
"Connecticut","Murder and manslaughter",53,46,5,0,0,5
"Connecticut","Gambling (total)",1,25,0,1,1,1
"Connecticut","All other gambling",0,5,0,0,0,0
"Connecticut","Manslaughter by negligence",3,8,0,0,0,0
"Connecticut","Vagrancy",16,13,0,0,0,0
"Connecticut","Curfew and Loitering",0,0,18,13,10,22
"Connecticut","Runaways",0,0,0,0,1,0
