"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Oklahoma","Aggravated assault",1022,2677,140,251,101,317
"Oklahoma","Burglary",532,1565,283,406,70,695
"Oklahoma","Other assaults",1688,5867,336,772,427,757
"Oklahoma","Embezzlement",75,365,7,11,8,12
"Oklahoma","Stolen property",386,1428,130,171,41,282
"Oklahoma","Weapons",485,1104,95,167,21,257
"Oklahoma","Total Drug Violations",3609,13576,316,1338,343,1397
"Oklahoma","Possession (subtotal)",3028,11299,276,1202,307,1253
"Oklahoma","Possession-Marijuana",2017,6492,244,1031,244,1096
"Oklahoma","Possession-Synthetic narcotics",272,2432,9,68,26,57
"Oklahoma","DUI",1464,14572,5,141,43,121
"Oklahoma","Drunkenness",2315,14813,56,500,170,498
"Oklahoma","All other non-traffic offenses",7022,28807,698,1871,759,1950
"Oklahoma","Sale (subtotal)",572,2229,40,132,35,141
"Oklahoma","Sale-Synthetic narcotics",82,884,6,32,10,29
"Oklahoma","Forgery and counterfeiting",157,578,13,10,5,19
"Oklahoma","Murder and manslaughter",59,61,14,7,0,21
"Oklahoma","Arson",22,108,21,94,14,104
"Oklahoma","Family offenses",114,598,19,47,27,49
"Oklahoma","Sex offenses",101,444,14,62,10,66
"Oklahoma","Larceny",2343,8076,1066,2385,1890,1817
"Oklahoma","Disorderly conduct",523,1069,519,539,445,649
"Oklahoma","Fraud",447,1629,18,23,13,29
"Oklahoma","Possession-Other drugs",128,1388,7,77,25,65
"Oklahoma","Vandalism",239,655,79,338,82,386
"Oklahoma","Runaways",0,0,573,1406,1089,1097
"Oklahoma","Sale-Marijuana",262,637,26,64,10,80
"Oklahoma","Sale-Other drugs",68,493,2,25,11,18
"Oklahoma","Unclassified Arrest",0,0,0,0,0,0
"Oklahoma","Motor vehicle theft",47,273,18,69,20,77
"Oklahoma","Rape",34,166,9,14,0,23
"Oklahoma","Sale-Opiates",160,215,6,11,4,14
"Oklahoma","Liquor",218,1831,12,330,117,246
"Oklahoma","Curfew and Loitering",0,0,461,1377,571,1405
"Oklahoma","Robbery",305,282,87,38,14,121
"Oklahoma","Possession-Opiates",611,987,16,26,12,35
"Oklahoma","Gambling (total)",23,16,6,0,0,6
"Oklahoma","Bookmaking (horse and sports)",1,11,0,0,0,0
"Oklahoma","Vagrancy",385,657,0,0,0,0
"Oklahoma","Prostitution",68,146,2,2,1,3
"Oklahoma","Manslaughter by negligence",2,12,0,1,0,1
"Oklahoma","All other gambling",5,5,3,0,0,3
"Oklahoma","Number and lottery",17,0,3,0,0,3
