"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Washington","Larceny",2495,17220,531,4429,2388,2899
"Washington","Other assaults",3052,18848,477,3230,1491,2411
"Washington","Vandalism",521,3936,142,1497,284,1412
"Washington","Weapons",290,1657,46,443,38,481
"Washington","Total Drug Violations",2180,15311,194,2320,561,2100
"Washington","Possession (subtotal)",1668,12545,154,1926,461,1742
"Washington","Possession-Marijuana",848,7038,123,1619,362,1483
"Washington","Possession-Other drugs",187,1906,11,153,43,134
"Washington","DUI",2229,29488,32,330,114,275
"Washington","Liquor",336,5400,129,2112,891,1529
"Washington","All other non-traffic offenses",10261,50072,362,2517,777,2269
"Washington","Aggravated assault",784,3300,88,533,152,510
"Washington","Motor vehicle theft",89,811,38,216,68,206
"Washington","Stolen property",255,1867,30,240,48,235
"Washington","Sale (subtotal)",507,2708,40,384,97,351
"Washington","Sale-Marijuana",117,936,28,231,56,219
"Washington","Robbery",434,943,186,209,61,365
"Washington","Burglary",475,3314,191,907,119,1026
"Washington","Sex offenses",48,635,12,131,11,144
"Washington","Rape",59,418,9,75,0,87
"Washington","Possession-Synthetic narcotics",125,1884,15,126,46,101
"Washington","Disorderly conduct",375,3554,44,507,171,405
"Washington","Prostitution",214,529,10,20,27,6
"Washington","Forgery and counterfeiting",125,1017,0,22,3,22
"Washington","Murder and manslaughter",17,81,3,3,1,5
"Washington","Fraud",87,793,6,35,15,26
"Washington","Sale-Synthetic narcotics",33,542,2,30,8,25
"Washington","Possession-Opiates",508,1714,5,28,10,24
"Washington","Arson",7,126,12,75,16,74
"Washington","Runaways",0,0,115,1209,791,607
"Washington","Unclassified Arrest",0,0,0,0,0,0
"Washington","Sale-Opiates",307,605,8,49,14,45
"Washington","Sale-Other drugs",50,625,2,74,19,62
"Washington","Embezzlement",10,67,0,1,0,1
"Washington","Family offenses",80,461,1,9,5,6
"Washington","Vagrancy",17,16,1,18,1,18
"Washington","Gambling (total)",0,4,0,3,2,1
"Washington","Drunkenness",0,9,0,4,1,3
"Washington","Curfew and Loitering",0,0,1,31,14,20
"Washington","Bookmaking (horse and sports)",0,1,0,0,0,0
"Washington","All other gambling",0,3,0,0,0,0
"Washington","Manslaughter by negligence",1,6,0,0,0,0
