"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Delaware","",0,0,0,0,0,0
"Delaware","Rape",49,63,12,19,0,31
"Delaware","Robbery",240,162,167,39,12,195
"Delaware","Aggravated assault",770,829,207,144,82,270
"Delaware","Burglary",276,537,170,188,22,342
"Delaware","Larceny",1302,1946,523,456,467,520
"Delaware","Motor vehicle theft",59,72,39,9,2,46
"Delaware","Other assaults",2794,3699,930,730,587,1078
"Delaware","Forgery and counterfeiting",294,352,5,5,6,4
"Delaware","Fraud",1000,1095,67,48,33,82
"Delaware","Embezzlement",88,127,13,8,13,8
"Delaware","Vandalism",343,451,137,267,59,348
"Delaware","Weapons",174,152,94,72,12,155
"Delaware","Sex offenses",48,81,33,22,6,49
"Delaware","Total Drug Violations",2740,2225,400,428,112,720
"Delaware","Sale (subtotal)",1239,612,161,78,19,222
"Delaware","Sale-Opiates",927,343,102,11,7,106
"Delaware","Sale-Marijuana",276,191,56,50,8,99
"Delaware","Possession (subtotal)",1495,1608,239,350,93,498
"Delaware","Possession-Opiates",561,490,43,8,6,45
"Delaware","Possession-Marijuana",878,964,186,306,76,418
"Delaware","DUI",43,200,0,0,0,0
"Delaware","Liquor",272,1676,28,430,178,283
"Delaware","Drunkenness",97,384,2,13,5,10
"Delaware","Disorderly conduct",680,1184,682,313,401,598
"Delaware","Vagrancy",382,380,0,0,0,0
"Delaware","All other non-traffic offenses",2285,3678,341,399,181,563
"Delaware","Curfew and Loitering",0,0,92,34,29,97
"Delaware","Arson",6,22,13,48,3,63
"Delaware","Stolen property",190,150,86,35,22,99
"Delaware","Prostitution",21,86,0,0,0,0
"Delaware","Family offenses",100,122,3,6,4,5
"Delaware","Sale-Synthetic narcotics",8,24,0,1,0,2
"Delaware","Sale-Other drugs",28,54,3,16,4,15
"Delaware","Murder and manslaughter",20,2,3,1,0,4
"Delaware","Possession-Other drugs",37,113,5,28,8,25
"Delaware","Possession-Synthetic narcotics",19,41,5,8,3,10
"Delaware","Gambling (total)",4,7,2,0,1,1
"Delaware","Manslaughter by negligence",2,8,1,0,0,1
"Delaware","Runaways",0,0,1,0,1,0
