"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Nebraska","",0,0,0,0,0,0
"Nebraska","Other assaults",1552,5327,446,1471,616,1383
"Nebraska","Aggravated assault",358,620,31,76,16,96
"Nebraska","DUI",884,11850,14,304,95,238
"Nebraska","Sex offenses",83,433,27,83,16,95
"Nebraska","Total Drug Violations",2199,7037,183,949,237,910
"Nebraska","Sale (subtotal)",306,714,15,55,16,54
"Nebraska","Sale-Other drugs",44,346,5,20,9,16
"Nebraska","Possession (subtotal)",1893,6302,168,890,221,852
"Nebraska","Possession-Marijuana",1575,4368,142,745,175,722
"Nebraska","All other non-traffic offenses",3785,13808,395,2121,763,1825
"Nebraska","Liquor",918,8292,95,2371,1062,1501
"Nebraska","Possession-Other drugs",108,1467,13,120,35,102
"Nebraska","Sale-Synthetic narcotics",8,143,1,7,1,7
"Nebraska","Sale-Marijuana",75,169,0,24,4,20
"Nebraska","Weapons",356,604,69,86,7,153
"Nebraska","Sale-Opiates",179,56,9,4,2,11
"Nebraska","Burglary",105,522,93,283,38,345
"Nebraska","Fraud",281,1393,19,57,31,45
"Nebraska","Rape",28,111,7,10,0,17
"Nebraska","Possession-Opiates",205,238,13,16,6,24
"Nebraska","Gambling (total)",7,11,0,0,0,0
"Nebraska","All other gambling",4,9,0,0,0,0
"Nebraska","Larceny",1099,3689,717,2057,1115,1721
"Nebraska","Stolen property",188,679,81,106,29,164
"Nebraska","Disorderly conduct",790,2355,350,583,313,648
"Nebraska","Family offenses",317,1261,6,34,17,24
"Nebraska","Motor vehicle theft",53,178,30,76,23,93
"Nebraska","Possession-Synthetic narcotics",5,229,0,9,5,4
"Nebraska","Vandalism",347,1519,172,956,160,1007
"Nebraska","Forgery and counterfeiting",111,446,7,20,7,20
"Nebraska","Embezzlement",10,62,2,4,3,3
"Nebraska","Murder and manslaughter",11,30,1,2,0,3
"Nebraska","Runaways",0,0,33,370,195,219
"Nebraska","Robbery",155,90,36,21,1,58
"Nebraska","Arson",7,32,9,64,8,66
"Nebraska","Curfew and Loitering",0,0,23,379,169,277
"Nebraska","Manslaughter by negligence",3,13,0,0,0,0
"Nebraska","Prostitution",84,150,0,1,0,1
"Nebraska","Suspicion",0,2,0,0,0,0
"Nebraska","Bookmaking (horse and sports)",3,1,0,0,0,0
"Nebraska","Number and lottery",0,1,0,0,0,0
"Nebraska","Vagrancy",11,25,0,0,0,0
