"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Hawaii","Rape",11,26,3,5,0,16
"Hawaii","Robbery",8,82,4,11,8,95
"Hawaii","Aggravated assault",43,205,10,21,23,126
"Hawaii","Burglary",9,179,5,64,21,177
"Hawaii","Larceny",53,953,26,303,428,675
"Hawaii","Motor vehicle theft",45,197,6,48,50,160
"Hawaii","Other assaults",212,1317,38,193,244,631
"Hawaii","Forgery and counterfeiting",8,92,0,3,9,3
"Hawaii","Fraud",4,107,0,2,6,3
"Hawaii","Stolen property",6,20,0,1,1,18
"Hawaii","Vandalism",16,180,12,128,63,467
"Hawaii","Weapons",14,80,0,8,2,41
"Hawaii","Prostitution",44,180,2,0,3,2
"Hawaii","Sex offenses",20,137,6,16,1,56
"Hawaii","Total Drug Violations",127,928,14,170,102,399
"Hawaii","Sale (subtotal)",26,206,3,3,3,24
"Hawaii","Sale-Opiates",8,26,0,0,0,0
"Hawaii","Sale-Marijuana",11,108,3,3,1,23
"Hawaii","Sale-Other drugs",4,54,0,0,2,1
"Hawaii","Possession (subtotal)",101,722,11,167,99,375
"Hawaii","Possession-Opiates",35,106,0,2,1,4
"Hawaii","Possession-Marijuana",31,284,10,159,87,357
"Hawaii","Possession-Synthetic narcotics",1,14,1,1,1,3
"Hawaii","Possession-Other drugs",34,318,0,5,10,11
"Hawaii","Gambling (total)",0,35,0,0,0,0
"Hawaii","All other gambling",0,35,0,0,0,0
"Hawaii","DUI",169,2549,0,37,20,63
"Hawaii","Liquor",36,342,2,81,75,199
"Hawaii","Disorderly conduct",39,360,3,22,20,76
"Hawaii","All other non-traffic offenses",1013,8633,54,486,751,1472
"Hawaii","Curfew and Loitering",0,0,3,75,102,196
"Hawaii","Runaways",0,0,129,1390,2484,1968
"Hawaii","Manslaughter by negligence",1,9,0,0,0,0
"Hawaii","Arson",0,13,0,5,2,20
"Hawaii","Embezzlement",2,14,0,1,2,2
"Hawaii","Drunkenness",0,4,0,0,0,0
"Hawaii","Murder and manslaughter",1,5,0,0,0,3
"Hawaii","Sale-Synthetic narcotics",3,18,0,0,0,0
"Hawaii","",0,0,0,0,0,0
"Hawaii","Family offenses",0,10,0,0,0,0
