"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Illinois","",0,0,0,0,0,0
"Illinois","Murder and manslaughter",222,57,25,13,2,36
"Illinois","Manslaughter by negligence",13,11,1,1,0,2
"Illinois","Robbery",1345,402,1414,143,86,1477
"Illinois","Aggravated assault",2293,1009,1504,409,439,1481
"Illinois","Burglary",1207,707,781,270,49,1004
"Illinois","Larceny",6006,5832,2005,623,933,1722
"Illinois","Motor vehicle theft",3011,746,1694,308,278,1735
"Illinois","Other assaults",11029,10184,3488,2885,2146,4257
"Illinois","Arson",39,31,24,11,5,30
"Illinois","Forgery and counterfeiting",190,114,10,1,4,7
"Illinois","Fraud",848,318,93,22,17,100
"Illinois","Vandalism",1834,1692,1068,1092,244,1933
"Illinois","Weapons",2239,794,725,326,117,936
"Illinois","Prostitution",2606,1999,22,27,20,30
"Illinois","Sex offenses",447,373,81,33,5,109
"Illinois","Total Drug Violations",38950,10026,6764,1476,496,7781
"Illinois","Gambling (total)",2761,75,1015,11,10,1020
"Illinois","Family offenses",236,165,8,8,8,8
"Illinois","DUI",1689,4162,9,31,9,31
"Illinois","Liquor",497,643,117,268,63,326
"Illinois","Disorderly conduct",10936,6918,1899,1610,574,2946
"Illinois","All other non-traffic offenses",19180,7085,2913,1009,631,3321
"Illinois","Rape",5,2,5,2,1,6
"Illinois","Stolen property",37,31,8,11,4,15
"Illinois","Sale (subtotal)",131,63,14,13,2,26
"Illinois","Sale-Opiates",81,32,5,1,0,6
"Illinois","Sale-Marijuana",47,30,9,12,2,20
"Illinois","Possession (subtotal)",364,309,82,83,24,146
"Illinois","Possession-Opiates",165,145,11,4,1,14
"Illinois","Possession-Marijuana",187,153,70,73,22,126
"Illinois","Possession-Synthetic narcotics",0,8,0,2,1,1
"Illinois","Possession-Other drugs",12,3,1,4,0,5
"Illinois","Vagrancy",104,73,0,0,0,0
"Illinois","Curfew and Loitering",0,0,349,350,227,479
"Illinois","Runaways",0,0,10,10,15,5
"Illinois","Sale-Other drugs",3,1,0,0,0,0
