"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Virginia","Larceny",6624,9390,2279,2065,1692,2692
"Virginia","Other assaults",13637,17704,2866,2066,1685,3279
"Virginia","Stolen property",470,361,91,80,18,153
"Virginia","Weapons",1947,1439,391,304,63,641
"Virginia","Total Drug Violations",15226,14257,1044,1741,418,2382
"Virginia","Possession (subtotal)",10970,11362,863,1504,364,2015
"Virginia","Possession-Opiates",4313,2767,88,47,14,121
"Virginia","Possession-Marijuana",5883,6940,716,1289,295,1721
"Virginia","Possession-Other drugs",705,1411,53,141,47,148
"Virginia","DUI",4560,19173,9,169,32,147
"Virginia","Drunkenness",6877,21357,52,188,75,167
"Virginia","Disorderly conduct",2651,2595,1332,545,654,1230
"Virginia","All other non-traffic offenses",46776,55645,4028,4349,2228,6219
"Virginia","Forgery and counterfeiting",801,1577,25,39,25,39
"Virginia","Fraud",3127,6291,68,53,41,84
"Virginia","Possession-Synthetic narcotics",69,244,6,27,8,25
"Virginia","Motor vehicle theft",430,503,163,103,40,226
"Virginia","Aggravated assault",2119,2141,411,248,162,505
"Virginia","Vandalism",1163,2055,633,1029,214,1459
"Virginia","Murder and manslaughter",165,79,15,5,1,19
"Virginia","Robbery",1115,551,408,73,17,469
"Virginia","Sale (subtotal)",3863,2310,168,203,47,327
"Virginia","Sale-Marijuana",831,749,65,124,25,166
"Virginia","Liquor",1903,7382,254,1598,671,1196
"Virginia","Embezzlement",718,901,80,46,53,73
"Virginia","",0,0,0,0,0,0
"Virginia","Sale-Opiates",2824,843,93,13,4,102
"Virginia","Prostitution",375,387,1,0,0,1
"Virginia","Burglary",1276,1937,611,578,87,1113
"Virginia","Sex offenses",274,597,114,149,9,255
"Virginia","Curfew and Loitering",0,0,1526,1460,958,2053
"Virginia","Rape",164,170,16,29,0,46
"Virginia","Family offenses",1021,636,7,9,7,9
"Virginia","Sale-Other drugs",193,540,8,54,15,48
"Virginia","Arson",51,154,74,127,17,186
"Virginia","Manslaughter by negligence",2,6,0,0,0,0
"Virginia","Sale-Synthetic narcotics",15,178,2,12,3,11
"Virginia","Runaways",0,0,2673,2572,2920,2371
"Virginia","Gambling (total)",32,75,6,0,0,6
"Virginia","Vagrancy",41,93,0,0,0,0
