"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Wisconsin","Larceny",4857,13593,2689,8843,4957,7210
"Wisconsin","Other assaults",4782,9766,1742,2149,1408,2727
"Wisconsin","Forgery and counterfeiting",475,1801,10,139,53,99
"Wisconsin","Vandalism",1399,5177,755,3590,672,3847
"Wisconsin","Weapons",1264,2251,458,1044,187,1373
"Wisconsin","Total Drug Violations",5800,14420,1142,3687,695,4347
"Wisconsin","Possession (subtotal)",3892,12061,958,3232,609,3767
"Wisconsin","Possession-Opiates",1129,1417,112,108,19,209
"Wisconsin","Possession-Marijuana",2415,9002,795,2614,463,3097
"Wisconsin","DUI",1874,38748,21,709,225,561
"Wisconsin","Liquor",1971,30929,468,9702,4494,6421
"Wisconsin","Disorderly conduct",8683,35666,6121,12928,6283,13492
"Wisconsin","All other non-traffic offenses",18225,78717,4763,21175,9054,18566
"Wisconsin","Burglary",513,2614,338,1442,198,1664
"Wisconsin","Arson",40,192,31,155,40,154
"Wisconsin","Family offenses",424,1848,18,134,46,109
"Wisconsin","Sale (subtotal)",1882,2345,182,451,85,575
"Wisconsin","Sale-Marijuana",422,1076,64,235,23,284
"Wisconsin","",0,0,0,0,0,0
"Wisconsin","Murder and manslaughter",98,66,15,9,2,22
"Wisconsin","Rape",167,422,32,107,14,133
"Wisconsin","Robbery",568,461,416,150,35,544
"Wisconsin","Aggravated assault",1204,3162,276,634,251,745
"Wisconsin","Motor vehicle theft",489,750,569,653,240,1072
"Wisconsin","Fraud",611,7495,40,201,102,143
"Wisconsin","Stolen property",241,617,128,302,126,345
"Wisconsin","Prostitution",252,401,17,7,16,8
"Wisconsin","Sex offenses",267,1682,228,956,237,981
"Wisconsin","Sale-Opiates",1316,820,101,60,12,152
"Wisconsin","Sale-Other drugs",106,235,21,88,29,89
"Wisconsin","Possession-Synthetic narcotics",111,480,5,104,31,83
"Wisconsin","Possession-Other drugs",237,1162,49,406,96,381
"Wisconsin","Gambling (total)",86,5,41,15,1,56
"Wisconsin","Vagrancy",2282,990,15,193,108,111
"Wisconsin","Curfew and Loitering",0,0,2882,4195,2313,4948
"Wisconsin","Runaways",0,0,1076,3146,2514,1983
"Wisconsin","Manslaughter by negligence",3,25,2,2,1,3
"Wisconsin","Sale-Synthetic narcotics",38,214,2,68,21,56
"Wisconsin","Drunkenness",0,4,0,1,0,1
"Wisconsin","Embezzlement",6,160,8,19,18,11
"Wisconsin","All other gambling",6,4,7,14,0,22
"Wisconsin","Suspicion",0,5,0,0,0,0
"Wisconsin","Bookmaking (horse and sports)",1,0,1,0,0,1
