"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Maryland","Murder and manslaughter",218,57,39,4,2,41
"Maryland","Rape",191,154,42,17,0,59
"Maryland","Robbery",1699,759,1567,212,131,1663
"Maryland","Aggravated assault",3111,3024,1213,619,454,1393
"Maryland","Burglary",2117,2735,1494,1193,284,2421
"Maryland","Larceny",7356,8380,4593,2840,3160,4335
"Maryland","Motor vehicle theft",1553,915,1266,310,186,1397
"Maryland","Other assaults",11826,10294,5530,3267,3225,5609
"Maryland","Arson",95,138,151,182,53,282
"Maryland","Forgery and counterfeiting",565,588,30,34,16,48
"Maryland","Fraud",847,1696,32,37,22,47
"Maryland","Vandalism",852,1273,1200,1257,382,2095
"Maryland","Weapons",1864,930,1022,588,228,1397
"Maryland","Prostitution",881,755,22,12,26,9
"Maryland","Sex offenses",438,602,166,138,22,282
"Maryland","Total Drug Violations",32577,16245,4555,2911,938,6560
"Maryland","Sale (subtotal)",8811,2374,2256,336,176,2419
"Maryland","Sale-Opiates",7341,1131,1788,65,111,1744
"Maryland","Sale-Marijuana",1038,682,429,186,49,567
"Maryland","Possession (subtotal)",23766,13871,2299,2575,762,4141
"Maryland","Possession-Opiates",14114,6271,581,132,73,642
"Maryland","Possession-Marijuana",9443,7016,1689,2338,659,3395
"Maryland","Gambling (total)",235,32,85,2,0,87
"Maryland","All other gambling",233,30,85,2,0,87
"Maryland","Family offenses",1192,1068,13,16,7,22
"Maryland","DUI",4595,18666,13,281,55,240
"Maryland","Liquor",1222,3569,122,1150,481,803
"Maryland","Disorderly conduct",1909,2484,1676,744,723,1703
"Maryland","Vagrancy",63,40,5,49,23,31
"Maryland","All other non-traffic offenses",56403,44956,4004,4116,2108,6048
"Maryland","Curfew and Loitering",0,0,229,50,23,258
"Maryland","Sale-Synthetic narcotics",378,485,22,60,8,74
"Maryland","Sale-Other drugs",54,76,17,25,8,34
"Maryland","Possession-Other drugs",141,412,23,74,18,79
"Maryland","",0,0,0,0,0,0
"Maryland","Possession-Synthetic narcotics",68,172,6,31,12,25
"Maryland","Runaways",0,0,314,579,500,397
"Maryland","Embezzlement",151,157,29,14,15,28
"Maryland","Stolen property",108,94,11,11,1,21
"Maryland","Suspicion",286,317,74,43,20,99
"Maryland","Manslaughter by negligence",3,15,0,1,0,1
"Maryland","Bookmaking (horse and sports)",0,1,0,0,0,0
"Maryland","Number and lottery",2,1,0,0,0,0
"Maryland","Drunkenness",3,1,0,0,0,0
