"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Wyoming","",0,0,0,0,0,0
"Wyoming","DUI",83,4912,1,94,25,79
"Wyoming","Liquor",69,3105,19,1097,456,727
"Wyoming","All other non-traffic offenses",367,11008,47,1597,508,1195
"Wyoming","Other assaults",83,2218,34,695,255,504
"Wyoming","Vandalism",11,456,13,349,61,313
"Wyoming","Total Drug Violations",81,2473,5,495,122,397
"Wyoming","Possession (subtotal)",73,2218,5,474,115,383
"Wyoming","Possession-Marijuana",48,1476,4,390,91,312
"Wyoming","Larceny",45,1086,27,641,271,432
"Wyoming","Aggravated assault",24,400,2,67,11,59
"Wyoming","Family offenses",2,234,0,11,5,6
"Wyoming","Motor vehicle theft",2,81,1,32,12,23
"Wyoming","Possession-Synthetic narcotics",9,393,0,26,9,17
"Wyoming","Burglary",5,210,0,86,12,80
"Wyoming","Disorderly conduct",27,938,7,206,76,163
"Wyoming","Weapons",4,86,2,43,9,39
"Wyoming","Sex offenses",7,137,0,9,0,9
"Wyoming","Fraud",6,148,0,7,4,3
"Wyoming","Forgery and counterfeiting",6,125,0,3,1,2
"Wyoming","Stolen property",3,85,1,12,2,12
"Wyoming","Sale (subtotal)",8,254,0,18,7,11
"Wyoming","Sale-Synthetic narcotics",1,122,0,2,2,0
"Wyoming","Possession-Other drugs",7,201,1,51,13,49
"Wyoming","Drunkenness",29,1625,0,61,32,32
"Wyoming","Sale-Marijuana",5,84,0,12,3,9
"Wyoming","Runaways",0,0,16,277,170,128
"Wyoming","Suspicion",0,47,0,69,26,43
"Wyoming","Sale-Opiates",2,25,0,0,0,0
"Wyoming","Possession-Opiates",9,148,0,7,2,5
"Wyoming","Murder and manslaughter",0,3,0,1,0,1
"Wyoming","Arson",0,9,0,7,1,6
"Wyoming","Rape",3,20,0,2,0,2
"Wyoming","Manslaughter by negligence",0,5,0,0,0,0
"Wyoming","Curfew and Loitering",0,0,2,341,133,226
"Wyoming","Robbery",4,16,0,2,0,3
"Wyoming","Embezzlement",1,12,0,1,1,0
"Wyoming","Prostitution",0,5,0,1,0,1
"Wyoming","Sale-Other drugs",0,23,0,4,2,2
"Wyoming","Vagrancy",1,6,0,8,2,7
"Wyoming","Gambling (total)",0,1,0,0,0,0
"Wyoming","All other gambling",0,1,0,0,0,0
