"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Georgia","Murder and manslaughter",280,97,34,6,2,39
"Georgia","Rape",214,115,46,12,4,54
"Georgia","Robbery",1719,438,706,50,44,713
"Georgia","Aggravated assault",6845,3226,1057,302,399,967
"Georgia","Burglary",2595,2198,1435,561,141,1864
"Georgia","Larceny",12546,9639,3863,1839,2131,3606
"Georgia","Motor vehicle theft",1231,825,604,176,120,662
"Georgia","Other assaults",13902,8584,4619,1571,2155,4067
"Georgia","Arson",230,282,71,86,49,111
"Georgia","Forgery and counterfeiting",2755,2514,78,67,41,104
"Georgia","Fraud",5453,3960,186,68,75,179
"Georgia","Embezzlement",173,126,4,0,0,4
"Georgia","Stolen property",2587,1204,501,114,65,552
"Georgia","Vandalism",1420,813,549,357,135,777
"Georgia","Weapons",3790,1134,987,394,232,1173
"Georgia","Prostitution",1121,527,32,10,25,17
"Georgia","Sex offenses",2352,1276,404,267,91,584
"Georgia","Total Drug Violations",28086,17044,2477,1638,501,3646
"Georgia","Sale (subtotal)",6885,3809,546,294,105,742
"Georgia","Sale-Opiates",3058,783,177,45,23,199
"Georgia","Sale-Marijuana",2435,1031,292,143,47,393
"Georgia","Sale-Synthetic narcotics",181,640,13,26,10,29
"Georgia","Sale-Other drugs",1180,1350,64,80,25,121
"Georgia","Possession (subtotal)",21040,13099,1919,1325,392,2877
"Georgia","Possession-Opiates",8113,2592,408,107,51,465
"Georgia","Possession-Marijuana",11625,6999,1465,1043,291,2240
"Georgia","Possession-Synthetic narcotics",281,1910,11,77,15,74
"Georgia","Possession-Other drugs",567,1548,32,97,34,95
"Georgia","Gambling (total)",183,114,23,4,6,23
"Georgia","All other gambling",178,113,22,4,6,22
"Georgia","Family offenses",1976,1935,69,110,51,128
"Georgia","DUI",6933,19414,44,270,53,265
"Georgia","Liquor",6457,5311,231,962,323,880
"Georgia","Drunkenness",2091,2699,26,98,33,92
"Georgia","Disorderly conduct",16098,7615,4091,1268,2112,3271
"Georgia","Vagrancy",776,474,82,43,33,92
"Georgia","All other non-traffic offenses",55006,45280,6424,3598,2698,7379
"Georgia","Curfew and Loitering",0,0,656,313,219,752
"Georgia","Runaways",0,0,1556,1113,1384,1297
"Georgia","",0,0,0,0,0,0
"Georgia","Manslaughter by negligence",42,41,2,2,4,0
"Georgia","Suspicion",281,377,43,14,18,39
"Georgia","Number and lottery",2,0,1,0,0,1
"Georgia","Bookmaking (horse and sports)",3,1,0,0,0,0
