"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Tennessee","Murder and manslaughter",201,121,32,3,1,34
"Tennessee","Robbery",1443,1051,374,86,36,428
"Tennessee","Aggravated assault",3736,6299,686,537,307,922
"Tennessee","Burglary",1721,3632,725,714,102,1354
"Tennessee","Larceny",6180,14195,1651,2221,1585,2349
"Tennessee","Motor vehicle theft",774,1549,216,284,95,416
"Tennessee","Other assaults",9026,19508,3609,2413,2313,3762
"Tennessee","Forgery and counterfeiting",1014,2954,41,39,22,61
"Tennessee","Fraud",2968,12270,63,116,59,124
"Tennessee","Embezzlement",293,704,19,29,20,28
"Tennessee","Stolen property",312,560,49,39,16,72
"Tennessee","Vandalism",963,2346,523,1094,236,1402
"Tennessee","Weapons",1386,1381,491,298,125,670
"Tennessee","Prostitution",1107,985,11,9,12,9
"Tennessee","Sex offenses",166,524,65,120,9,179
"Tennessee","Total Drug Violations",13695,21630,1347,2055,553,2878
"Tennessee","Sale (subtotal)",4382,4803,292,267,82,478
"Tennessee","Sale-Opiates",2898,1106,124,24,12,136
"Tennessee","Sale-Marijuana",1177,1714,160,133,34,260
"Tennessee","Sale-Other drugs",250,1539,6,81,24,63
"Tennessee","Possession (subtotal)",9134,16522,1047,1781,469,2387
"Tennessee","Possession-Opiates",3626,2988,206,78,32,254
"Tennessee","Possession-Marijuana",4905,8798,774,1337,302,1832
"Tennessee","Possession-Synthetic narcotics",137,1262,14,104,38,81
"Tennessee","Possession-Other drugs",466,3474,53,262,97,220
"Tennessee","Gambling (total)",168,65,41,0,1,40
"Tennessee","DUI",2435,22802,9,202,40,180
"Tennessee","Liquor",1259,6298,88,1427,484,1048
"Tennessee","Drunkenness",2760,19726,146,298,99,352
"Tennessee","Disorderly conduct",3621,3894,3193,1025,1759,2512
"Tennessee","All other non-traffic offenses",28709,69513,2067,3935,1535,4545
"Tennessee","Curfew and Loitering",0,0,582,990,573,1020
"Tennessee","Runaways",0,0,955,1608,1385,1210
"Tennessee","Rape",121,207,28,38,0,66
"Tennessee","Arson",38,147,34,65,18,83
"Tennessee","Sale-Synthetic narcotics",57,444,2,29,12,19
"Tennessee","Family offenses",671,1656,9,36,27,18
"Tennessee","Manslaughter by negligence",1,12,0,0,0,0
"Tennessee","",0,0,0,0,0,0
"Tennessee","Vagrancy",3,25,0,0,0,0
