"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Texas","Murder and manslaughter",270,440,28,43,4,67
"Texas","Manslaughter by negligence",21,169,1,10,0,11
"Texas","Rape",460,1414,89,203,8,287
"Texas","Robbery",2485,3429,814,707,165,1366
"Texas","Aggravated assault",5971,14228,1067,2296,803,2582
"Texas","Burglary",3578,9860,1378,4299,434,5287
"Texas","Larceny",17595,49654,5369,14956,8127,12467
"Texas","Motor vehicle theft",1789,4421,412,1149,318,1250
"Texas","Other assaults",21131,59689,8145,15683,7847,16113
"Texas","Arson",107,380,55,274,40,292
"Texas","Forgery and counterfeiting",2805,5847,42,210,74,181
"Texas","Fraud",3582,12019,82,259,112,236
"Texas","Vandalism",1887,5956,981,4987,851,5151
"Texas","Weapons",4439,8330,438,1493,133,1813
"Texas","Prostitution",3158,5036,55,64,83,36
"Texas","Sex offenses",641,3123,246,525,66,706
"Texas","Total Drug Violations",38757,85936,2738,12735,2622,12944
"Texas","Sale (subtotal)",4696,11192,166,756,164,760
"Texas","Sale-Opiates",2520,2475,73,130,45,159
"Texas","Sale-Marijuana",308,992,39,269,42,267
"Texas","Sale-Other drugs",242,823,16,131,31,116
"Texas","Possession (subtotal)",33856,74422,2567,11936,2448,12146
"Texas","Possession-Opiates",12926,21010,410,1247,331,1329
"Texas","Possession-Marijuana",14726,37785,1828,9003,1619,9279
"Texas","Possession-Other drugs",4862,8501,220,972,282,922
"Texas","Family offenses",1236,4332,44,102,45,101
"Texas","DUI",6341,84775,22,1184,249,965
"Texas","Liquor",2771,21393,289,5278,1763,3849
"Texas","Drunkenness",15518,105225,246,3154,619,2806
"Texas","Disorderly conduct",7282,12727,8749,16713,8686,16903
"Texas","All other non-traffic offenses",85273,212338,8037,25130,7772,25628
"Texas","Runaways",0,0,2530,10001,7282,5300
"Texas","Stolen property",157,510,40,85,23,103
"Texas","Possession-Synthetic narcotics",1342,7126,109,714,216,616
"Texas","Curfew and Loitering",0,0,2032,11383,4671,8814
"Texas","Gambling (total)",153,188,51,21,4,68
"Texas","Bookmaking (horse and sports)",20,27,4,2,0,6
"Texas","Sale-Synthetic narcotics",1626,6902,38,226,46,218
"Texas","All other gambling",108,136,31,18,3,46
"Texas","Vagrancy",177,427,445,1730,741,1437
"Texas","Embezzlement",155,324,16,35,23,30
"Texas","Number and lottery",1,19,0,1,1,0
"Texas","",0,0,0,0,0,0
"Texas","Suspicion",0,0,0,7,0,7
