"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Missouri","Murder and manslaughter",79,25,8,6,1,13
"Missouri","Rape",70,32,10,2,0,12
"Missouri","Robbery",336,50,100,11,9,102
"Missouri","Aggravated assault",614,258,71,28,19,80
"Missouri","Burglary",404,145,136,23,20,139
"Missouri","Larceny",1499,1040,398,257,374,284
"Missouri","Motor vehicle theft",683,325,213,34,54,193
"Missouri","Other assaults",3915,1840,298,87,137,249
"Missouri","Arson",23,15,5,4,0,9
"Missouri","Forgery and counterfeiting",137,68,3,2,1,4
"Missouri","Fraud",36,29,2,1,0,3
"Missouri","Embezzlement",1,1,4,4,3,5
"Missouri","Stolen property",53,30,4,1,2,3
"Missouri","Vandalism",604,276,55,58,21,94
"Missouri","Weapons",468,181,59,19,5,73
"Missouri","Prostitution",119,269,1,4,4,1
"Missouri","Sex offenses",174,188,21,20,3,38
"Missouri","Total Drug Violations",3147,1714,154,98,36,216
"Missouri","Sale (subtotal)",479,161,16,7,5,18
"Missouri","Sale-Marijuana",1,0,2,3,2,3
"Missouri","Sale-Other drugs",478,161,12,4,3,13
"Missouri","Possession (subtotal)",2668,1553,138,91,31,198
"Missouri","Possession-Opiates",4,7,22,8,3,27
"Missouri","Possession-Marijuana",867,461,89,56,17,128
"Missouri","Possession-Other drugs",1797,1085,27,27,11,43
"Missouri","Family offenses",334,191,4,2,3,3
"Missouri","DUI",440,1164,3,9,2,10
"Missouri","Liquor",316,329,8,32,7,33
"Missouri","Disorderly conduct",853,650,70,11,24,57
"Missouri","Vagrancy",55,15,5,5,1,9
"Missouri","All other non-traffic offenses",4343,4414,121,42,38,126
"Missouri","Manslaughter by negligence",1,1,0,1,1,0
"Missouri","Curfew and Loitering",0,0,8,5,4,10
"Missouri","Runaways",0,0,3,0,1,2
"Missouri","Sale-Opiates",0,0,2,0,0,2
