"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Rape",12,53,1,3,0,4
"California","Robbery",198,390,120,141,50,216
"California","Aggravated assault",863,2886,150,541,199,506
"California","Burglary",298,1248,160,482,130,528
"California","Larceny",347,1572,165,571,317,446
"California","Motor vehicle theft",85,273,30,89,26,95
"California","Other assaults",777,2608,129,438,164,418
"California","Forgery and counterfeiting",44,183,1,5,4,2
"California","Fraud",110,472,9,14,7,18
"California","Embezzlement",4,4,0,0,0,0
"California","Stolen property",84,394,25,84,16,95
"California","Vandalism",98,507,58,428,51,444
"California","Weapons",162,503,38,326,28,344
"California","Sex offenses",71,272,17,51,2,66
"California","Total Drug Violations",3475,7292,95,702,139,686
"California","Sale (subtotal)",589,885,19,73,10,84
"California","Sale-Opiates",421,252,2,12,6,9
"California","Sale-Marijuana",105,281,17,50,4,64
"California","Sale-Other drugs",63,352,0,11,0,11
"California","Possession (subtotal)",2886,6407,76,629,129,602
"California","Possession-Opiates",1180,2448,5,58,11,52
"California","Possession-Marijuana",809,1839,60,485,91,479
"California","Possession-Other drugs",897,2120,11,86,27,71
"California","DUI",384,4287,1,28,8,22
"California","Liquor",47,770,20,179,64,140
"California","Drunkenness",650,4695,11,269,72,210
"California","Disorderly conduct",16,66,26,103,34,102
"California","Vagrancy",133,513,3,2,0,6
"California","All other non-traffic offenses",2792,8559,367,2182,737,1892
"California","Curfew and Loitering",0,0,241,1109,525,894
"California","Runaways",0,0,32,164,124,79
"California","Arson",3,23,7,31,3,36
"California","Prostitution",530,395,15,11,25,3
"California","Murder and manslaughter",25,45,3,1,1,3
"California","Manslaughter by negligence",0,3,0,0,0,0
"California","Family offenses",1,1,0,0,0,0
"California","Gambling (total)",0,12,0,0,0,0
"California","All other gambling",0,12,0,0,0,0
