"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Virginia","Fraud",180,63,9,2,4,7
"Virginia","DUI",168,307,1,2,1,2
"Virginia","Drunkenness",493,448,2,1,0,3
"Virginia","All other non-traffic offenses",5447,1326,189,8,36,161
"Virginia","Larceny",537,174,102,11,40,73
"Virginia","Other assaults",1358,298,330,15,141,205
"Virginia","Forgery and counterfeiting",37,21,0,1,1,0
"Virginia","Vandalism",102,45,54,9,10,54
"Virginia","Total Drug Violations",1429,267,101,8,3,108
"Virginia","Sale (subtotal)",424,22,27,1,0,28
"Virginia","Sale-Marijuana",45,5,8,1,0,9
"Virginia","Possession (subtotal)",946,240,73,7,3,79
"Virginia","Possession-Opiates",528,136,22,0,0,22
"Virginia","Disorderly conduct",126,36,91,3,30,64
"Virginia","Burglary",117,30,43,0,1,42
"Virginia","Stolen property",47,3,5,0,0,5
"Virginia","Sale-Opiates",346,16,19,0,0,19
"Virginia","Family offenses",247,16,5,0,1,4
"Virginia","Embezzlement",23,14,2,0,1,1
"Virginia","Weapons",183,23,35,1,6,32
"Virginia","Possession-Marijuana",292,68,40,6,3,44
"Virginia","Aggravated assault",306,63,33,3,8,28
"Virginia","Liquor",34,91,3,5,2,6
"Virginia","Possession-Other drugs",107,32,8,1,0,10
"Virginia","Murder and manslaughter",55,1,1,0,0,1
"Virginia","Robbery",150,12,43,1,4,40
"Virginia","Motor vehicle theft",54,9,17,1,5,13
"Virginia","Arson",3,3,5,0,2,3
"Virginia","Prostitution",37,20,0,0,0,0
"Virginia","Sex offenses",22,8,5,0,0,5
"Virginia","Sale-Synthetic narcotics",7,0,0,0,0,0
"Virginia","Sale-Other drugs",26,1,0,0,0,0
"Virginia","Possession-Synthetic narcotics",19,4,3,0,0,3
"Virginia","Curfew and Loitering",0,0,83,2,17,68
"Virginia","Rape",9,4,0,0,0,0
