"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"North Carolina","Murder and manslaughter",37,12,3,2,0,5
"North Carolina","Rape",10,15,2,1,0,3
"North Carolina","Robbery",316,63,69,7,5,72
"North Carolina","Aggravated assault",229,123,24,2,4,22
"North Carolina","Burglary",393,218,103,26,12,117
"North Carolina","Larceny",1226,914,207,92,143,157
"North Carolina","Motor vehicle theft",6,8,2,0,0,2
"North Carolina","Other assaults",1103,710,112,37,63,86
"North Carolina","Arson",13,12,4,5,1,8
"North Carolina","Forgery and counterfeiting",52,33,2,0,0,2
"North Carolina","Fraud",597,337,11,5,2,15
"North Carolina","Embezzlement",95,54,2,1,1,2
"North Carolina","Stolen property",247,92,21,4,5,20
"North Carolina","Vandalism",241,168,34,28,18,45
"North Carolina","Weapons",294,84,38,19,5,52
"North Carolina","Prostitution",47,50,0,0,0,0
"North Carolina","Sex offenses",73,62,6,1,0,7
"North Carolina","Total Drug Violations",1850,586,123,42,16,152
"North Carolina","Sale (subtotal)",766,235,50,12,2,61
"North Carolina","Sale-Opiates",402,145,20,4,1,23
"North Carolina","Sale-Marijuana",333,80,29,8,0,38
"North Carolina","Sale-Synthetic narcotics",1,2,0,0,0,0
"North Carolina","Sale-Other drugs",30,8,1,0,1,0
"North Carolina","Possession (subtotal)",1084,351,73,30,14,91
"North Carolina","Possession-Opiates",149,74,3,0,0,3
"North Carolina","Possession-Marijuana",634,147,46,14,10,50
"North Carolina","Possession-Other drugs",301,129,24,16,4,38
"North Carolina","Gambling (total)",1,2,0,0,0,0
"North Carolina","All other gambling",0,1,0,0,0,0
"North Carolina","Family offenses",52,28,0,1,0,1
"North Carolina","DUI",354,1283,1,2,0,3
"North Carolina","Liquor",710,949,28,97,57,78
"North Carolina","Disorderly conduct",1141,682,213,45,60,200
"North Carolina","Vagrancy",124,68,0,0,0,0
"North Carolina","All other non-traffic offenses",5451,2444,267,74,71,275
"North Carolina","Possession-Synthetic narcotics",0,1,0,0,0,0
"North Carolina","Number and lottery",0,1,0,0,0,0
"North Carolina","Bookmaking (horse and sports)",1,0,0,0,0,0
