"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Missouri","",0,0,0,0,0,0
"Missouri","Murder and manslaughter",85,2,13,1,0,14
"Missouri","Rape",87,12,7,0,0,7
"Missouri","Robbery",453,76,152,8,9,151
"Missouri","Aggravated assault",1342,194,83,7,30,60
"Missouri","Burglary",763,181,133,10,9,134
"Missouri","Larceny",2385,698,284,42,133,193
"Missouri","Motor vehicle theft",182,61,69,2,4,67
"Missouri","Other assaults",2994,579,701,23,239,485
"Missouri","Arson",22,4,9,0,3,6
"Missouri","Forgery and counterfeiting",243,29,7,2,3,6
"Missouri","Fraud",180,53,6,1,3,4
"Missouri","Stolen property",591,97,105,9,11,103
"Missouri","Vandalism",815,215,247,24,27,244
"Missouri","Weapons",708,49,137,3,8,132
"Missouri","Prostitution",83,24,1,0,0,1
"Missouri","Sex offenses",193,63,40,3,4,39
"Missouri","Total Drug Violations",2842,659,252,8,24,239
"Missouri","Sale (subtotal)",708,289,3,0,0,3
"Missouri","Sale-Opiates",35,4,0,0,0,0
"Missouri","Sale-Other drugs",669,283,3,0,0,3
"Missouri","Possession (subtotal)",1935,331,225,7,22,213
"Missouri","Possession-Opiates",518,88,0,0,0,0
"Missouri","Possession-Marijuana",548,37,47,0,2,47
"Missouri","Possession-Other drugs",858,206,178,7,20,166
"Missouri","Gambling (total)",30,1,5,0,0,5
"Missouri","All other gambling",30,1,5,0,0,5
"Missouri","Family offenses",244,53,4,0,1,4
"Missouri","DUI",141,50,0,0,0,0
"Missouri","Liquor",737,217,3,5,3,5
"Missouri","Disorderly conduct",3009,1103,246,18,76,188
"Missouri","Vagrancy",60,14,0,0,0,0
"Missouri","All other non-traffic offenses",3436,979,158,13,18,153
"Missouri","Manslaughter by negligence",5,1,0,0,0,0
"Missouri","Sale-Marijuana",4,2,0,0,0,0
"Missouri","Possession-Synthetic narcotics",11,0,0,0,0,0
