"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Alabama","",0,0,0,0,0,0
"Alabama","Murder and manslaughter",48,7,5,0,0,5
"Alabama","Rape",21,3,2,0,0,2
"Alabama","Robbery",247,19,68,0,1,68
"Alabama","Aggravated assault",499,47,38,2,6,34
"Alabama","Burglary",282,31,58,2,3,57
"Alabama","Larceny",1007,341,144,10,65,90
"Alabama","Motor vehicle theft",144,23,48,0,7,41
"Alabama","Other assaults",1816,218,102,6,48,60
"Alabama","Arson",3,1,0,0,0,0
"Alabama","Forgery and counterfeiting",66,13,0,0,0,0
"Alabama","Fraud",330,52,6,0,0,6
"Alabama","Embezzlement",2,1,0,0,0,0
"Alabama","Stolen property",42,6,3,0,0,3
"Alabama","Vandalism",255,37,27,3,5,25
"Alabama","Weapons",166,7,34,0,0,34
"Alabama","Prostitution",55,61,0,0,0,0
"Alabama","Sex offenses",0,1,0,0,0,0
"Alabama","Total Drug Violations",2107,487,133,5,11,127
"Alabama","Sale (subtotal)",12,2,1,0,0,1
"Alabama","Sale-Opiates",7,1,1,0,0,1
"Alabama","Sale-Synthetic narcotics",2,0,0,0,0,0
"Alabama","Sale-Other drugs",3,1,0,0,0,0
"Alabama","Possession (subtotal)",2095,485,132,5,11,126
"Alabama","Possession-Opiates",911,381,25,0,1,24
"Alabama","Possession-Marijuana",1182,104,107,5,10,102
"Alabama","Possession-Synthetic narcotics",2,0,0,0,0,0
"Alabama","Gambling (total)",3,0,0,0,0,0
"Alabama","All other gambling",3,0,0,0,0,0
"Alabama","DUI",8,4,0,0,0,0
"Alabama","Liquor",14,5,0,0,0,0
"Alabama","Drunkenness",12,5,0,0,0,0
"Alabama","Disorderly conduct",31,2,0,0,0,0
"Alabama","Vagrancy",2,0,0,0,0,0
"Alabama","All other non-traffic offenses",1023,340,7,2,4,5
