"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Murder and manslaughter",75,229,20,33,5,48
"California","Rape",75,226,15,32,1,46
"California","Robbery",1287,1916,568,649,183,1035
"California","Aggravated assault",3457,8874,354,857,267,945
"California","Burglary",882,2167,355,710,182,884
"California","Larceny",1705,5397,438,1496,868,1080
"California","Motor vehicle theft",723,1505,136,348,98,386
"California","Other assaults",1450,3879,317,898,404,814
"California","Arson",28,48,5,17,7,15
"California","Forgery and counterfeiting",277,931,6,17,9,14
"California","Fraud",348,675,9,21,8,22
"California","Embezzlement",56,114,1,3,2,2
"California","Stolen property",301,1032,46,100,12,134
"California","Vandalism",400,1994,154,1475,80,1552
"California","Weapons",1350,2307,186,768,61,895
"California","Prostitution",1310,2323,72,30,85,17
"California","Sex offenses",886,1382,104,172,68,208
"California","Total Drug Violations",14298,21164,452,1692,272,1876
"California","Sale (subtotal)",4205,4154,159,310,50,420
"California","Sale-Opiates",2654,2015,81,75,26,130
"California","Sale-Marijuana",1385,1151,75,211,17,269
"California","Sale-Other drugs",166,988,3,24,7,21
"California","Possession (subtotal)",10093,17010,293,1382,222,1456
"California","Possession-Opiates",5350,6893,26,151,24,153
"California","Possession-Marijuana",2174,3861,235,1022,135,1125
"California","Possession-Other drugs",2569,6256,32,209,63,178
"California","DUI",1238,11148,2,23,1,24
"California","Liquor",358,2442,9,262,52,219
"California","Drunkenness",88,1306,0,16,5,11
"California","Disorderly conduct",54,165,43,84,26,101
"California","All other non-traffic offenses",12214,32599,528,4293,857,3972
"California","Vagrancy",56,86,1,30,11,20
"California","Family offenses",3,10,0,0,0,0
"California","Gambling (total)",21,405,4,3,1,6
"California","Bookmaking (horse and sports)",1,0,0,0,0,0
"California","Runaways",0,0,7,42,34,16
"California","All other gambling",20,405,4,3,1,6
"California","Manslaughter by negligence",3,10,0,0,0,0
"California","Curfew and Loitering",0,0,1302,8508,3261,6571
