"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Tennessee","Murder and manslaughter",20,13,2,0,0,2
"Tennessee","Manslaughter by negligence",0,0,1,0,0,1
"Tennessee","Rape",13,15,8,3,0,11
"Tennessee","Robbery",224,93,64,7,0,72
"Tennessee","Aggravated assault",915,606,103,45,51,97
"Tennessee","Burglary",156,168,34,26,1,59
"Tennessee","Larceny",1008,1182,205,105,172,139
"Tennessee","Motor vehicle theft",49,30,16,3,2,17
"Tennessee","Other assaults",1953,1681,347,171,181,338
"Tennessee","Arson",6,4,0,2,0,2
"Tennessee","Forgery and counterfeiting",75,72,6,0,1,5
"Tennessee","Fraud",141,144,8,6,2,12
"Tennessee","Embezzlement",70,46,3,1,2,2
"Tennessee","Vandalism",136,115,40,23,8,55
"Tennessee","Weapons",225,108,67,19,14,72
"Tennessee","Prostitution",143,343,0,0,0,0
"Tennessee","Sex offenses",20,31,6,5,1,10
"Tennessee","Total Drug Violations",3326,1753,205,117,37,286
"Tennessee","Sale (subtotal)",645,217,29,12,4,37
"Tennessee","Sale-Opiates",452,108,9,4,1,12
"Tennessee","Sale-Marijuana",139,56,16,5,2,19
"Tennessee","Sale-Synthetic narcotics",10,5,0,0,0,0
"Tennessee","Sale-Other drugs",44,48,4,3,1,6
"Tennessee","Possession (subtotal)",2681,1536,176,105,33,249
"Tennessee","Possession-Opiates",996,360,27,4,2,29
"Tennessee","Possession-Marijuana",1475,854,130,87,25,193
"Tennessee","Possession-Synthetic narcotics",21,71,1,4,2,3
"Tennessee","Possession-Other drugs",189,251,18,10,4,24
"Tennessee","Gambling (total)",71,5,5,0,0,5
"Tennessee","DUI",814,3235,1,16,2,16
"Tennessee","Liquor",42,173,3,12,4,11
"Tennessee","Drunkenness",723,1664,2,0,0,2
"Tennessee","Disorderly conduct",535,703,293,68,134,227
"Tennessee","Vagrancy",29,18,0,0,0,0
"Tennessee","All other non-traffic offenses",6088,4124,283,106,81,310
"Tennessee","Curfew and Loitering",0,0,256,131,132,257
"Tennessee","Runaways",0,0,360,201,296,266
"Tennessee","Stolen property",2,3,0,0,0,0
"Tennessee","Family offenses",1,0,0,0,0,0
