"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Michigan","Murder and manslaughter",58,11,10,0,1,9
"Michigan","Rape",30,3,10,0,0,10
"Michigan","Robbery",526,53,312,15,18,312
"Michigan","Aggravated assault",1762,149,323,19,113,233
"Michigan","Burglary",1146,120,391,10,8,394
"Michigan","Larceny",842,85,90,6,18,79
"Michigan","Motor vehicle theft",917,81,327,10,25,319
"Michigan","Other assaults",2141,159,276,4,91,193
"Michigan","Arson",27,6,12,0,4,8
"Michigan","Forgery and counterfeiting",168,15,11,0,1,10
"Michigan","Fraud",183,21,4,2,1,5
"Michigan","Stolen property",246,38,55,3,11,47
"Michigan","Vandalism",262,31,60,6,10,56
"Michigan","Weapons",1705,98,332,17,20,332
"Michigan","Prostitution",131,74,2,0,0,2
"Michigan","Sex offenses",36,2,8,0,0,8
"Michigan","Total Drug Violations",3366,230,232,13,14,232
"Michigan","Sale (subtotal)",1142,49,68,3,0,72
"Michigan","Sale-Opiates",667,26,34,0,0,34
"Michigan","Sale-Marijuana",442,21,33,2,0,36
"Michigan","Sale-Synthetic narcotics",21,1,1,1,0,2
"Michigan","Sale-Other drugs",12,1,0,0,0,0
"Michigan","Possession (subtotal)",2224,181,164,10,14,160
"Michigan","Possession-Opiates",1143,115,71,3,5,69
"Michigan","Possession-Marijuana",961,51,88,6,8,86
"Michigan","Possession-Synthetic narcotics",69,12,3,1,1,3
"Michigan","Possession-Other drugs",51,3,2,0,0,2
"Michigan","Family offenses",38,1,1,0,0,1
"Michigan","DUI",1268,302,4,1,1,4
"Michigan","Liquor",7,2,1,0,0,1
"Michigan","Disorderly conduct",848,131,134,0,34,101
"Michigan","Vagrancy",55,10,0,0,0,0
"Michigan","All other non-traffic offenses",3392,490,262,8,37,234
"Michigan","Curfew and Loitering",0,0,133,8,23,118
"Michigan","Embezzlement",6,0,0,0,0,0
"Michigan","Gambling (total)",29,0,2,0,0,2
"Michigan","Drunkenness",1,1,0,0,0,0
