"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Utah","Murder and manslaughter",6,8,0,3,2,2
"Utah","Rape",2,10,0,2,0,2
"Utah","Robbery",22,98,2,13,1,24
"Utah","Aggravated assault",48,223,6,26,3,34
"Utah","Burglary",18,109,4,25,6,30
"Utah","Larceny",153,1802,36,471,233,325
"Utah","Motor vehicle theft",7,59,1,15,4,17
"Utah","Other assaults",168,1252,32,133,59,123
"Utah","Forgery and counterfeiting",4,98,0,4,1,3
"Utah","Fraud",13,72,0,0,0,0
"Utah","Embezzlement",0,2,0,0,0,0
"Utah","Stolen property",17,94,0,7,2,8
"Utah","Vandalism",23,237,7,60,8,69
"Utah","Weapons",17,174,6,42,2,52
"Utah","Prostitution",39,290,0,1,0,1
"Utah","Sex offenses",2,20,0,6,1,5
"Utah","Total Drug Violations",199,1298,9,110,18,105
"Utah","Sale (subtotal)",61,346,1,8,0,9
"Utah","Sale-Opiates",59,281,1,4,0,5
"Utah","Sale-Other drugs",0,38,0,0,0,0
"Utah","Possession (subtotal)",135,928,8,99,18,93
"Utah","Possession-Opiates",94,440,1,8,2,7
"Utah","Possession-Marijuana",32,346,6,82,14,78
"Utah","Possession-Synthetic narcotics",3,4,0,0,0,0
"Utah","Possession-Other drugs",6,138,1,9,2,8
"Utah","Family offenses",9,125,0,3,1,2
"Utah","DUI",52,1028,0,14,6,11
"Utah","Liquor",106,1166,4,82,34,55
"Utah","Drunkenness",41,752,0,3,2,1
"Utah","Disorderly conduct",41,276,37,231,68,227
"Utah","All other non-traffic offenses",864,5329,28,228,75,200
"Utah","Arson",0,4,0,4,0,4
"Utah","Sale-Marijuana",2,26,0,4,0,4
"Utah","Vagrancy",0,2,0,0,0,0
"Utah","Sale-Synthetic narcotics",0,1,0,0,0,0
