"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Washington","Rape",56,425,9,80,2,94
"Washington","Aggravated assault",829,3434,80,403,115,399
"Washington","Burglary",408,3404,177,868,123,990
"Washington","Larceny",2533,18183,637,3987,2214,2774
"Washington","Motor vehicle theft",85,834,22,184,38,183
"Washington","Other assaults",3097,18411,434,2867,1299,2212
"Washington","Vandalism",500,3805,137,1274,259,1229
"Washington","Weapons",250,1555,51,345,33,394
"Washington","Total Drug Violations",1780,14132,179,2378,523,2164
"Washington","Sale (subtotal)",405,2211,49,336,73,328
"Washington","Sale-Other drugs",60,635,5,71,24,54
"Washington","Possession (subtotal)",1370,11808,130,2027,446,1825
"Washington","Possession-Other drugs",215,2303,6,158,38,133
"Washington","DUI",1903,24114,18,230,91,178
"Washington","Forgery and counterfeiting",115,964,3,17,8,12
"Washington","Possession-Marijuana",725,6436,113,1703,350,1567
"Washington","Disorderly conduct",378,3092,42,391,125,334
"Washington","All other non-traffic offenses",8478,38325,421,2252,740,2137
"Washington","Robbery",388,1004,129,146,32,262
"Washington","Stolen property",213,1960,33,196,41,202
"Washington","Sex offenses",41,545,16,127,13,138
"Washington","Liquor",267,4703,102,1647,723,1138
"Washington","Possession-Opiates",356,1636,6,33,13,26
"Washington","Sale-Marijuana",84,621,29,189,27,203
"Washington","Unclassified Arrest",0,0,0,0,0,0
"Washington","Possession-Synthetic narcotics",74,1430,5,133,45,99
"Washington","Arson",12,108,9,95,9,99
"Washington","Fraud",113,777,6,26,10,22
"Washington","Runaways",0,0,117,981,678,481
"Washington","Family offenses",119,466,2,4,2,4
"Washington","Curfew and Loitering",0,0,1,58,14,46
"Washington","Vagrancy",17,36,0,2,0,2
"Washington","Sale-Opiates",227,685,14,51,13,53
"Washington","Sale-Synthetic narcotics",34,270,1,25,9,18
"Washington","Manslaughter by negligence",1,9,0,0,0,0
"Washington","Murder and manslaughter",24,84,1,12,0,14
"Washington","Embezzlement",10,69,0,1,1,0
"Washington","Drunkenness",0,27,0,9,1,8
"Washington","Prostitution",143,434,4,15,16,3
"Washington","Suspicion",0,2,0,1,1,0
"Washington","Gambling (total)",0,1,1,5,2,4
"Washington","All other gambling",0,1,1,5,2,4
