"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Arkansas","All other non-traffic offenses",20483,34815,930,1211,631,1691
"Arkansas","Disorderly conduct",1075,1400,483,332,371,535
"Arkansas","Drunkenness",1761,6749,7,131,29,121
"Arkansas","Unclassified Arrest",0,0,0,0,0,0
"Arkansas","Aggravated assault",1158,1891,141,139,84,207
"Arkansas","Total Drug Violations",3281,6951,238,550,120,696
"Arkansas","Possession (subtotal)",2689,5562,217,472,97,616
"Arkansas","Possession-Other drugs",362,2322,19,119,25,118
"Arkansas","Larceny",3509,7344,1049,1321,923,1515
"Arkansas","Possession-Marijuana",1767,2677,186,322,62,465
"Arkansas","Other assaults",3261,6860,801,787,567,1042
"Arkansas","Possession-Opiates",485,199,9,6,1,14
"Arkansas","DUI",1385,7968,5,100,24,84
"Arkansas","Vandalism",396,757,84,220,47,262
"Arkansas","Liquor",560,1602,18,216,90,161
"Arkansas","Possession-Synthetic narcotics",75,364,3,25,9,19
"Arkansas","Stolen property",350,543,57,55,22,91
"Arkansas","Burglary",909,1406,325,259,19,577
"Arkansas","Weapons",483,556,74,63,9,130
"Arkansas","Sale (subtotal)",567,1289,19,75,22,76
"Arkansas","Sale-Synthetic narcotics",27,103,2,6,3,5
"Arkansas","Sale-Other drugs",102,788,4,33,11,27
"Arkansas","Sex offenses",32,114,9,27,1,35
"Arkansas","Sale-Marijuana",245,338,13,36,8,44
"Arkansas","Motor vehicle theft",85,203,16,46,5,60
"Arkansas","Rape",44,106,17,19,0,36
"Arkansas","Robbery",308,148,74,8,6,77
"Arkansas","Murder and manslaughter",49,24,3,1,1,3
"Arkansas","Sale-Opiates",193,60,0,0,0,0
"Arkansas","Gambling (total)",10,11,5,0,0,5
"Arkansas","Fraud",854,1555,9,15,9,15
"Arkansas","Curfew and Loitering",0,0,292,260,151,410
"Arkansas","Forgery and counterfeiting",276,483,6,7,1,12
"Arkansas","Vagrancy",274,328,0,0,0,0
"Arkansas","Family offenses",38,174,1,1,2,3
"Arkansas","Prostitution",61,110,1,0,1,0
"Arkansas","Embezzlement",2,29,2,4,3,3
"Arkansas","Runaways",0,0,113,198,188,127
"Arkansas","Arson",10,44,5,8,0,13
"Arkansas","Manslaughter by negligence",4,3,0,0,0,0
