"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"South Dakota","Other assaults",248,1894,32,222,164,291
"South Dakota","Fraud",26,310,2,14,13,25
"South Dakota","Total Drug Violations",177,2187,36,428,190,487
"South Dakota","Possession (subtotal)",129,1618,23,293,109,333
"South Dakota","Possession-Other drugs",23,371,5,59,27,57
"South Dakota","DUI",196,4034,0,60,32,53
"South Dakota","Unclassified Arrest",0,0,0,0,0,0
"South Dakota","Possession-Marijuana",101,1183,18,228,81,270
"South Dakota","Disorderly conduct",151,803,29,217,118,232
"South Dakota","Liquor",62,1920,26,585,492,580
"South Dakota","Burglary",18,188,6,55,9,81
"South Dakota","Forgery and counterfeiting",9,84,0,3,2,2
"South Dakota","Larceny",71,1129,66,594,439,561
"South Dakota","All other non-traffic offenses",115,1963,12,423,192,418
"South Dakota","Motor vehicle theft",2,44,3,25,17,23
"South Dakota","Family offenses",14,107,19,114,74,96
"South Dakota","Vagrancy",35,128,0,0,0,0
"South Dakota","Aggravated assault",34,206,4,28,6,48
"South Dakota","Sale (subtotal)",12,158,1,21,10,24
"South Dakota","Sale-Marijuana",7,90,1,7,2,12
"South Dakota","Sex offenses",2,38,5,17,5,25
"South Dakota","Vandalism",27,216,4,181,37,214
"South Dakota","Stolen property",7,34,2,15,7,14
"South Dakota","Runaways",0,0,93,417,440,324
"South Dakota","Rape",3,30,0,3,0,3
"South Dakota","Weapons",6,86,1,29,3,32
"South Dakota","Possession-Synthetic narcotics",2,21,0,6,1,5
"South Dakota","Possession-Opiates",3,43,0,0,0,1
"South Dakota","Murder and manslaughter",4,8,0,1,0,2
"South Dakota","Sale-Other drugs",4,52,0,12,6,8
"South Dakota","Curfew and Loitering",0,0,2,105,79,127
"South Dakota","Arson",0,8,1,10,1,18
"South Dakota","Prostitution",5,13,0,0,0,0
"South Dakota","Embezzlement",0,22,0,4,0,4
"South Dakota","Robbery",3,13,1,1,0,2
"South Dakota","Sale-Synthetic narcotics",0,11,0,2,2,4
"South Dakota","Drunkenness",0,46,0,9,0,14
"South Dakota","Sale-Opiates",1,5,0,0,0,0
"South Dakota","Gambling (total)",0,4,0,0,0,0
"South Dakota","Manslaughter by negligence",0,1,0,0,0,0
