"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Iowa","Aggravated assault",750,2393,142,341,120,374
"Iowa","Disorderly conduct",1017,3211,628,1279,707,1267
"Iowa","All other non-traffic offenses",3728,18596,424,1703,512,1684
"Iowa","Other assaults",1629,5812,623,1444,739,1391
"Iowa","Unclassified Arrest",0,0,0,0,0,0
"Iowa","DUI",956,11065,4,130,44,94
"Iowa","Motor vehicle theft",40,216,49,90,24,117
"Iowa","Liquor",353,5661,71,1351,649,822
"Iowa","Drunkenness",1498,9649,50,265,105,247
"Iowa","Murder and manslaughter",12,25,0,1,0,1
"Iowa","Total Drug Violations",1741,6369,215,946,201,996
"Iowa","Possession (subtotal)",1549,5459,203,868,185,921
"Iowa","Possession-Marijuana",1215,3693,186,731,136,810
"Iowa","Vandalism",300,1238,195,795,163,860
"Iowa","Sex offenses",13,138,8,60,6,65
"Iowa","Fraud",112,629,7,37,16,30
"Iowa","Possession-Other drugs",114,1410,10,112,42,85
"Iowa","Sale (subtotal)",172,770,9,56,12,53
"Iowa","Sale-Marijuana",86,368,9,34,5,38
"Iowa","Sale-Other drugs",16,320,0,10,2,8
"Iowa","Family offenses",285,875,2,1,1,2
"Iowa","Burglary",264,1045,154,528,63,627
"Iowa","Larceny",1601,6868,915,2542,1560,2039
"Iowa","Rape",14,77,2,21,0,25
"Iowa","Weapons",116,335,32,83,10,114
"Iowa","Forgery and counterfeiting",109,384,5,22,12,16
"Iowa","Robbery",61,94,35,12,8,39
"Iowa","Prostitution",31,95,1,0,1,0
"Iowa","Runaways",0,0,31,214,127,123
"Iowa","Arson",6,48,4,76,6,75
"Iowa","Curfew and Loitering",0,0,85,449,169,371
"Iowa","Possession-Synthetic narcotics",22,177,5,19,4,21
"Iowa","Possession-Opiates",198,179,2,6,3,5
"Iowa","Sale-Synthetic narcotics",0,22,0,11,5,6
"Iowa","Stolen property",29,117,12,27,3,37
"Iowa","Embezzlement",9,51,1,6,4,4
"Iowa","Sale-Opiates",70,60,0,1,0,1
"Iowa","Gambling (total)",1,5,0,0,0,0
"Iowa","Vagrancy",7,11,0,0,0,0
