"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Idaho","Murder and manslaughter",0,18,0,0,0,0
"Idaho","Aggravated assault",32,1033,3,133,23,121
"Idaho","Burglary",13,729,3,290,39,265
"Idaho","Larceny",91,3836,43,1995,936,1287
"Idaho","Motor vehicle theft",4,116,0,72,15,63
"Idaho","Other assaults",108,4373,37,1040,385,793
"Idaho","Forgery and counterfeiting",4,155,0,5,3,2
"Idaho","Fraud",7,414,0,25,9,19
"Idaho","Embezzlement",0,63,0,1,1,1
"Idaho","Vandalism",16,671,13,492,112,433
"Idaho","Weapons",7,344,2,95,7,98
"Idaho","Total Drug Violations",116,5507,12,995,221,865
"Idaho","Sale (subtotal)",20,655,2,64,14,59
"Idaho","Sale-Opiates",2,59,0,1,1,0
"Idaho","Sale-Marijuana",11,267,1,32,4,29
"Idaho","Sale-Other drugs",6,303,1,26,8,26
"Idaho","Possession (subtotal)",96,4731,10,890,192,777
"Idaho","Possession-Opiates",2,97,1,7,2,6
"Idaho","Possession-Marijuana",68,2934,7,652,139,567
"Idaho","Possession-Other drugs",24,1481,2,186,42,163
"Idaho","Family offenses",15,721,0,12,1,11
"Idaho","DUI",113,8659,0,114,32,90
"Idaho","Liquor",56,3044,11,1089,506,720
"Idaho","Disorderly conduct",48,1733,9,515,164,406
"Idaho","All other non-traffic offenses",482,20087,67,2847,882,2276
"Idaho","Curfew and Loitering",0,0,15,390,145,290
"Idaho","Runaways",0,0,51,1152,722,578
"Idaho","Rape",7,56,0,12,0,12
"Idaho","Sex offenses",3,232,1,77,3,76
"Idaho","Stolen property",6,198,0,46,9,41
"Idaho","Possession-Synthetic narcotics",2,219,0,45,9,41
"Idaho","Arson",0,16,1,35,2,36
"Idaho","Robbery",5,77,0,11,0,12
"Idaho","Drunkenness",12,346,1,48,20,29
"Idaho","Sale-Synthetic narcotics",1,26,0,5,1,4
"Idaho","Prostitution",0,17,0,0,0,0
"Idaho","Unclassified Arrest",0,0,0,0,0,0
"Idaho","Vagrancy",0,15,0,0,0,0
