"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Wisconsin","Rape",206,353,45,89,16,123
"Wisconsin","Burglary",918,2065,545,731,111,1198
"Wisconsin","Larceny",5879,16053,2684,5834,3731,5202
"Wisconsin","Other assaults",5104,8679,1376,1600,1079,2083
"Wisconsin","Forgery and counterfeiting",254,880,2,46,13,36
"Wisconsin","Stolen property",412,589,274,231,102,423
"Wisconsin","Vandalism",1506,4019,555,2286,459,2509
"Wisconsin","Sex offenses",258,1317,161,839,246,790
"Wisconsin","Total Drug Violations",6086,14472,840,2814,725,3097
"Wisconsin","Sale (subtotal)",1564,2344,108,325,78,371
"Wisconsin","Sale-Other drugs",110,414,11,101,31,86
"Wisconsin","Possession (subtotal)",4513,12093,732,2484,644,2723
"Wisconsin","Possession-Other drugs",260,1713,28,372,105,311
"Wisconsin","DUI",2079,26673,14,329,128,245
"Wisconsin","Disorderly conduct",8495,26864,4829,8009,4260,9146
"Wisconsin","All other non-traffic offenses",17479,60822,5181,12494,6028,12967
"Wisconsin","Aggravated assault",1642,2907,222,382,160,484
"Wisconsin","Possession-Marijuana",3504,8406,676,1936,482,2259
"Wisconsin","Family offenses",412,1609,37,227,87,185
"Wisconsin","Robbery",812,363,611,89,36,668
"Wisconsin","Fraud",509,3079,25,127,72,83
"Wisconsin","Weapons",1189,1683,344,584,101,867
"Wisconsin","Sale-Marijuana",732,1093,70,157,26,211
"Wisconsin","Possession-Opiates",625,1086,17,36,14,42
"Wisconsin","Curfew and Loitering",0,0,1636,2603,1331,3139
"Wisconsin","Runaways",0,0,846,2017,1633,1393
"Wisconsin","Liquor",1310,20669,361,4861,2486,3124
"Wisconsin","Gambling (total)",61,16,74,3,1,76
"Wisconsin","All other gambling",6,15,4,3,1,6
"Wisconsin","Motor vehicle theft",166,446,121,288,73,359
"Wisconsin","Embezzlement",19,153,1,0,0,2
"Wisconsin","Sale-Synthetic narcotics",51,237,9,45,12,43
"Wisconsin","Arson",21,79,19,40,3,56
"Wisconsin","Sale-Opiates",671,600,18,22,9,31
"Wisconsin","Vagrancy",1859,635,3,23,11,17
"Wisconsin","Possession-Synthetic narcotics",124,888,11,140,43,111
"Wisconsin","Unclassified Arrest",0,0,0,0,0,0
"Wisconsin","Prostitution",147,294,3,10,9,4
"Wisconsin","Murder and manslaughter",79,39,13,3,1,15
"Wisconsin","Manslaughter by negligence",3,18,0,1,0,1
"Wisconsin","Drunkenness",0,13,0,0,0,0
