"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"New Mexico","Robbery",40,255,5,34,5,37
"New Mexico","Aggravated assault",231,2676,18,322,95,289
"New Mexico","Burglary",77,1208,31,395,38,401
"New Mexico","Larceny",327,6282,121,2232,1372,1288
"New Mexico","Motor vehicle theft",18,247,4,106,29,89
"New Mexico","Other assaults",558,6643,89,1323,591,909
"New Mexico","Fraud",31,456,2,26,8,21
"New Mexico","Stolen property",32,482,3,80,17,66
"New Mexico","Vandalism",50,770,20,342,42,333
"New Mexico","Weapons",32,475,9,156,16,154
"New Mexico","Sex offenses",8,155,2,41,2,43
"New Mexico","Total Drug Violations",433,6626,41,1298,288,1155
"New Mexico","Sale (subtotal)",165,2281,7,207,47,196
"New Mexico","Sale-Opiates",94,1458,4,107,28,89
"New Mexico","Sale-Marijuana",28,242,2,59,6,67
"New Mexico","Sale-Other drugs",42,511,1,33,11,27
"New Mexico","Possession (subtotal)",268,4336,34,1090,241,958
"New Mexico","Possession-Synthetic narcotics",102,1624,8,200,47,170
"New Mexico","Possession-Other drugs",41,654,3,150,30,133
"New Mexico","Family offenses",35,1132,1,31,8,30
"New Mexico","DUI",286,8945,3,123,32,109
"New Mexico","Liquor",114,2605,19,783,332,540
"New Mexico","Disorderly conduct",143,2220,29,626,266,424
"New Mexico","All other non-traffic offenses",1868,34823,101,2192,667,1719
"New Mexico","Embezzlement",13,188,0,14,6,8
"New Mexico","Possession-Marijuana",108,1746,23,722,162,639
"New Mexico","Rape",8,89,2,14,0,17
"New Mexico","Arson",9,111,2,89,34,58
"New Mexico","Forgery and counterfeiting",11,198,0,3,0,3
"New Mexico","Manslaughter by negligence",0,7,0,0,1,0
"New Mexico","Possession-Opiates",17,311,0,18,2,16
"New Mexico","Prostitution",24,209,0,1,1,0
"New Mexico","Murder and manslaughter",8,63,0,5,1,4
"New Mexico","Curfew and Loitering",0,0,0,15,7,10
"New Mexico","Sale-Synthetic narcotics",1,70,0,8,2,13
"New Mexico","Runaways",0,0,13,359,241,197
"New Mexico","Suspicion",1,11,0,4,1,3
"New Mexico","Unclassified Arrest",0,0,0,0,0,0
"New Mexico","Drunkenness",3,383,0,1,0,5
"New Mexico","Vagrancy",0,2,0,2,1,2
"New Mexico","Gambling (total)",0,12,1,2,4,0
"New Mexico","All other gambling",0,12,1,2,4,0
