"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Alaska","Rape",11,20,1,9,1,13
"Alaska","Robbery",49,77,21,8,6,37
"Alaska","Aggravated assault",144,749,17,62,40,97
"Alaska","Burglary",11,189,10,38,13,99
"Alaska","Larceny",190,1423,108,502,364,474
"Alaska","Motor vehicle theft",15,112,9,33,18,53
"Alaska","Other assaults",365,2192,53,150,170,207
"Alaska","Forgery and counterfeiting",4,43,0,1,0,1
"Alaska","Fraud",18,149,4,15,11,8
"Alaska","Embezzlement",14,64,3,3,6,1
"Alaska","Stolen property",4,15,0,1,0,1
"Alaska","Vandalism",56,398,17,85,41,113
"Alaska","Weapons",32,257,7,15,2,27
"Alaska","Prostitution",11,35,0,0,0,0
"Alaska","Sex offenses",17,133,0,19,5,36
"Alaska","Total Drug Violations",138,1442,26,249,78,274
"Alaska","Sale (subtotal)",49,297,4,50,22,50
"Alaska","Sale-Opiates",27,60,0,10,5,6
"Alaska","Sale-Marijuana",10,96,1,8,3,8
"Alaska","Sale-Synthetic narcotics",4,54,0,1,0,2
"Alaska","Sale-Other drugs",8,87,3,31,14,34
"Alaska","Possession (subtotal)",87,1103,22,196,56,221
"Alaska","Possession-Opiates",25,126,1,4,2,3
"Alaska","Possession-Marijuana",56,828,18,177,48,200
"Alaska","Possession-Synthetic narcotics",1,78,1,7,3,8
"Alaska","Possession-Other drugs",5,71,2,8,3,10
"Alaska","Family offenses",20,144,0,0,2,0
"Alaska","DUI",248,3110,1,39,26,31
"Alaska","Liquor",55,956,25,362,331,295
"Alaska","Drunkenness",3,7,0,1,6,6
"Alaska","Disorderly conduct",69,456,9,30,16,37
"Alaska","All other non-traffic offenses",1365,8820,54,291,158,347
"Alaska","Manslaughter by negligence",0,3,0,0,0,0
"Alaska","Arson",2,10,2,15,4,20
"Alaska","Curfew and Loitering",0,0,0,20,10,22
"Alaska","Murder and manslaughter",7,16,1,0,0,1
"Alaska","Suspicion",0,2,0,0,0,0
"Alaska","Runaways",0,0,1,71,57,60
"Alaska","Vagrancy",0,0,0,4,3,2
"Alaska","Unclassified Arrest",0,0,0,0,0,0
"Alaska","Gambling (total)",0,0,0,0,0,0
"Alaska","All other gambling",0,0,0,0,0,0
