"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Nevada","Aggravated assault",1146,2660,153,299,132,332
"Nevada","Burglary",431,1716,161,382,89,469
"Nevada","Larceny",2004,6380,614,1867,1205,1408
"Nevada","Other assaults",3343,10322,506,1502,844,1222
"Nevada","Fraud",281,1037,9,17,12,15
"Nevada","Vandalism",210,1018,135,886,88,974
"Nevada","Total Drug Violations",4251,9720,375,1518,362,1611
"Nevada","Possession (subtotal)",3546,8136,326,1307,311,1387
"Nevada","Possession-Marijuana",2419,4324,303,1133,255,1236
"Nevada","Family offenses",149,1019,1,16,3,14
"Nevada","DUI",1367,10222,4,72,13,65
"Nevada","Disorderly conduct",388,1384,424,552,367,628
"Nevada","All other non-traffic offenses",14003,33512,753,2286,830,2306
"Nevada","Possession-Other drugs",217,723,9,43,16,40
"Nevada","Liquor",1007,4991,118,1316,542,947
"Nevada","Suspicion",0,2,0,3,0,3
"Nevada","Runaways",0,0,99,639,392,374
"Nevada","Motor vehicle theft",98,358,20,62,14,71
"Nevada","Stolen property",269,946,57,102,24,142
"Nevada","Sex offenses",217,887,24,80,7,97
"Nevada","Sale (subtotal)",705,1584,49,211,51,224
"Nevada","Sale-Other drugs",53,381,17,79,18,81
"Nevada","Drunkenness",8,152,4,30,12,23
"Nevada","Rape",44,101,6,20,1,26
"Nevada","Curfew and Loitering",0,0,516,1385,623,1337
"Nevada","Embezzlement",90,287,1,6,3,4
"Nevada","Weapons",284,984,57,180,15,230
"Nevada","Sale-Marijuana",334,458,28,109,26,123
"Nevada","Possession-Synthetic narcotics",335,1857,9,95,31,79
"Nevada","Unclassified Arrest",0,0,0,0,0,0
"Nevada","Murder and manslaughter",34,73,2,1,0,3
"Nevada","Robbery",527,685,118,149,31,245
"Nevada","Arson",20,73,118,169,79,216
"Nevada","Forgery and counterfeiting",210,469,4,10,4,10
"Nevada","Prostitution",1707,1944,46,21,67,3
"Nevada","Sale-Opiates",258,356,3,13,7,9
"Nevada","Sale-Synthetic narcotics",60,389,1,10,0,11
"Nevada","Possession-Opiates",575,1232,5,36,9,32
"Nevada","Gambling (total)",4,21,0,5,1,5
"Nevada","All other gambling",4,21,0,5,1,5
"Nevada","Vagrancy",510,1468,14,24,9,31
"Nevada","Manslaughter by negligence",3,16,0,0,0,0
