"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Illinois","Unclassified Arrest",0,0,0,0,0,0
"Illinois","Murder and manslaughter",187,64,28,10,0,38
"Illinois","Robbery",1073,279,1041,121,72,1093
"Illinois","Aggravated assault",1786,815,911,201,217,897
"Illinois","Burglary",1157,512,745,146,29,863
"Illinois","Larceny",7053,3236,2582,604,1047,2161
"Illinois","Other assaults",10370,5444,2955,753,1233,2489
"Illinois","Forgery and counterfeiting",158,56,2,2,0,4
"Illinois","Fraud",153,56,14,6,4,16
"Illinois","Stolen property",44,22,11,6,0,17
"Illinois","Vandalism",1437,1261,499,670,116,1060
"Illinois","Weapons",2364,646,702,211,70,845
"Illinois","Total Drug Violations",26447,7483,3487,1085,228,4367
"Illinois","Sale (subtotal)",76,33,12,4,0,16
"Illinois","Sale-Opiates",44,7,1,0,0,1
"Illinois","Sale-Marijuana",28,18,11,4,0,15
"Illinois","Possession (subtotal)",222,165,51,46,16,86
"Illinois","Possession-Opiates",73,60,4,1,0,5
"Illinois","Possession-Marijuana",143,86,47,41,15,78
"Illinois","Possession-Other drugs",4,11,0,1,0,1
"Illinois","Family offenses",193,139,11,3,10,4
"Illinois","DUI",1296,2266,6,10,0,17
"Illinois","Liquor",363,543,31,119,36,116
"Illinois","Disorderly conduct",4840,3526,1591,1035,569,2065
"Illinois","Vagrancy",28,82,0,0,0,0
"Illinois","All other non-traffic offenses",11210,4353,2225,514,350,2399
"Illinois","Curfew and Loitering",0,0,111,113,92,136
"Illinois","Arson",28,15,7,10,2,15
"Illinois","Sale-Other drugs",4,8,0,0,0,0
"Illinois","Possession-Synthetic narcotics",2,8,0,3,1,2
"Illinois","Prostitution",1547,838,7,2,4,5
"Illinois","Rape",194,141,52,16,2,66
"Illinois","Runaways",0,0,3,0,2,1
"Illinois","Sex offenses",339,213,34,17,2,49
"Illinois","Motor vehicle theft",1311,377,792,119,123,790
"Illinois","Manslaughter by negligence",3,2,0,0,0,0
"Illinois","Gambling (total)",1969,20,437,3,4,436
