"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"New Jersey","Family offenses",6348,8062,16,37,17,37
"New Jersey","All other non-traffic offenses",56658,65931,2007,2765,1207,3657
"New Jersey","DUI",3498,21870,22,271,92,209
"New Jersey","Larceny",7101,14521,2008,2383,1790,2711
"New Jersey","Disorderly conduct",4869,10025,1169,1640,839,1996
"New Jersey","Robbery",1574,1050,695,259,63,892
"New Jersey","Burglary",1863,3626,460,670,166,981
"New Jersey","Other assaults",7064,14490,1252,1415,973,1723
"New Jersey","Forgery and counterfeiting",720,1015,23,37,17,44
"New Jersey","Stolen property",1279,1473,362,201,80,488
"New Jersey","Fraud",1182,1954,36,55,29,63
"New Jersey","Weapons",1697,1426,484,458,131,836
"New Jersey","Total Drug Violations",16956,24537,1281,3401,759,4018
"New Jersey","Sale (subtotal)",5480,3983,397,418,88,742
"New Jersey","Sale-Marijuana",1313,1467,107,283,38,361
"New Jersey","Possession (subtotal)",11476,20554,884,2983,671,3276
"New Jersey","Possession-Marijuana",6482,11676,736,2660,561,2911
"New Jersey","Vagrancy",72,181,10,25,10,25
"New Jersey","Aggravated assault",2929,3890,508,496,208,804
"New Jersey","Motor vehicle theft",186,359,66,71,23,115
"New Jersey","Vandalism",1079,2588,431,1097,260,1279
"New Jersey","Sale-Opiates",3864,1764,275,79,34,322
"New Jersey","Possession-Opiates",4323,6301,112,109,46,176
"New Jersey","Manslaughter by negligence",14,17,2,1,0,3
"New Jersey","Embezzlement",61,129,3,3,3,4
"New Jersey","Prostitution",360,617,7,5,3,9
"New Jersey","Sex offenses",272,787,89,115,23,183
"New Jersey","Sale-Other drugs",106,283,4,25,11,18
"New Jersey","Liquor",531,4428,140,2056,845,1387
"New Jersey","Runaways",0,0,1692,1219,1679,1243
"New Jersey","Murder and manslaughter",128,61,9,4,0,13
"New Jersey","Possession-Other drugs",334,1267,22,102,37,88
"New Jersey","Rape",86,146,27,18,2,44
"New Jersey","Arson",30,98,30,103,22,112
"New Jersey","Possession-Synthetic narcotics",337,1310,14,112,27,101
"New Jersey","Curfew and Loitering",0,0,767,1015,471,1324
"New Jersey","Sale-Synthetic narcotics",197,469,11,31,5,41
"New Jersey","Unclassified Arrest",0,0,0,0,0,0
"New Jersey","Gambling (total)",10,50,8,26,21,19
"New Jersey","All other gambling",7,25,8,20,18,16
"New Jersey","Number and lottery",1,16,0,0,0,0
"New Jersey","Bookmaking (horse and sports)",2,7,0,0,0,0
